Provincia,Localidad,link Indec,Velocidad (Mbps),Provincia_Num,Accesos
Buenos Aires,Patagones,Villalonga,6602070.0,4.0,76.0
Buenos Aires,Patagones,Villalonga,6602070.0,8.0,9.0
Buenos Aires,Patagones,Villalonga,6602070.0,10.0,201.0
Buenos Aires,Patagones,Villalonga,6602070.0,15.0,105.0
Buenos Aires,Patagones,Villalonga,6602070.0,50.0,793.0
Buenos Aires,Pehuajo,Capitan Castro,6609010.0,4.0,3.0
Buenos Aires,Pehuajo,Chiclana,6609080.0,1.0,6.0
Buenos Aires,Pehuajo,Chiclana,6609080.0,4.0,3.0
Buenos Aires,Pehuajo,Francisco Madero,6609030.0,4.0,3.0
Buenos Aires,Pehuajo,Inocencio Sosa,6609035.0,4.0,3.0
Buenos Aires,Pehuajo,Juan Jose Paso,6609040.0,0.0,10.0
Buenos Aires,Pehuajo,Juan Jose Paso,6609040.0,2.0,272.0
Buenos Aires,Pehuajo,Juan Jose Paso,6609040.0,3.0,72.0
Buenos Aires,Pehuajo,Juan Jose Paso,6609040.0,4.0,31.0
Buenos Aires,Pehuajo,Juan Jose Paso,6609040.0,6.0,16.0
Buenos Aires,Pehuajo,Juan Jose Paso,6609040.0,20.0,12.0
Buenos Aires,Pehuajo,Magdala,6609050.0,1.0,4.0
Buenos Aires,Pehuajo,Magdala,6609050.0,4.0,3.0
Buenos Aires,Pehuajo,Mones Cazon,6609060.0,4.0,3.0
Buenos Aires,Pehuajo,Nueva Plata,6609070.0,4.0,3.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,0.0,165.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,0.75,20.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,1.0,1.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,3.0,152.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,3.5,758.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,5.0,624.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,8.0,1391.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,10.0,294.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,15.0,1226.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,30.0,4.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,40.0,1258.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,50.0,755.0
Buenos Aires,Pehuajo,Pehuajo,6609080.0,70.0,502.0
Buenos Aires,Pehuajo,San Bernardo  (Est. Guanaco),6609090.0,4.0,3.0
Buenos Aires,Pehuajo,San Esteban,6609020.0,4.0,3.0
Buenos Aires,Pellegrini,Bocayuva,6616010.0,10.0,1.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,0.5,1.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,2.0,3.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,3.5,14.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,6.0,32.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,8.0,56.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,15.0,241.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,25.0,1101.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,50.0,40.0
Buenos Aires,Pellegrini,Pellegrini,6616030.0,100.0,17.0
Buenos Aires,Pergamino,Acevedo,6623010.0,0.0,110.0
Buenos Aires,Pergamino,Acevedo,6623010.0,3.0,5.0
Buenos Aires,Pergamino,Acevedo,6623010.0,5.0,329.0
Buenos Aires,Pergamino,Fontezuela,6623020.0,1.0,19.0
Buenos Aires,Pergamino,Fontezuela,6623020.0,3.0,2.0
Buenos Aires,Pergamino,Fontezuela,6623020.0,6.0,104.0
Buenos Aires,Pergamino,Fontezuela,6623020.0,10.0,12.0
Buenos Aires,Pergamino,Guerrico,6623030.0,5.0,116.0
Buenos Aires,Pergamino,Juan A. De La Pena,6623040.0,5.0,45.0
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050.0,1.0,44.0
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050.0,3.0,3.0
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050.0,6.0,268.0
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050.0,10.0,38.0
Buenos Aires,Pergamino,La Violeta,6623060.0,1.0,346.0
Buenos Aires,Pergamino,Manuel Ocampo,6623070.0,5.0,374.0
Buenos Aires,Pergamino,Manuel Ocampo,6623070.0,10.0,118.0
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090.0,0.5,1.0
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090.0,5.0,292.0
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090.0,7.0,3.0
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090.0,10.0,3.0
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090.0,20.0,2.0
Buenos Aires,Pergamino,Pergamino,6623100.0,0.0,14.0
Buenos Aires,Pergamino,Pergamino,6623100.0,0.256,1.0
Buenos Aires,Pergamino,Pergamino,6623100.0,0.5,3.0
Buenos Aires,Pergamino,Pergamino,6623100.0,0.512,1.0
Buenos Aires,Pergamino,Pergamino,6623100.0,0.75,95.0
Buenos Aires,Pergamino,Pergamino,6623100.0,3.5,1213.0
Buenos Aires,Pergamino,Pergamino,6623100.0,5.0,252.0
Buenos Aires,Pergamino,Pergamino,6623100.0,6.0,1.0
Buenos Aires,Pergamino,Pergamino,6623100.0,8.0,919.0
Buenos Aires,Pergamino,Pergamino,6623100.0,10.0,164.0
Buenos Aires,Pergamino,Pergamino,6623100.0,15.0,2728.0
Buenos Aires,Pergamino,Pergamino,6623100.0,20.0,5.0
Buenos Aires,Pergamino,Pergamino,6623100.0,25.0,1.0
Buenos Aires,Pergamino,Pergamino,6623100.0,30.0,10.0
Buenos Aires,Pergamino,Pergamino,6623100.0,50.0,1097.0
Buenos Aires,Pergamino,Pergamino,6623100.0,100.0,12170.0
Buenos Aires,Pergamino,Pergamino,6623100.0,300.0,7685.0
Buenos Aires,Pergamino,Pergamino,6623100.0,500.0,386.0
Buenos Aires,Pergamino,Pergamino,6623100.0,1000.0,99.0
Buenos Aires,Pergamino,Pinzon,6623110.0,6.0,1.0
Buenos Aires,Pergamino,Rancagua,6623120.0,2.0,109.0
Buenos Aires,Pergamino,Rancagua,6623120.0,5.0,102.0
Buenos Aires,Pergamino,Villa Angelica  (Est. El Socorro),6623130.0,20.0,2.0
Buenos Aires,Pergamino,Villa San Jose,6623140.0,3.0,15.0
Buenos Aires,Pergamino,Villa San Jose,6623140.0,5.0,3.0
Buenos Aires,Pila,Casalins,6630010.0,1.0,12.0
Buenos Aires,Pila,Pila,6630020.0,6.0,11.0
Buenos Aires,Pila,Pila,6630020.0,8.0,19.0
Buenos Aires,Pila,Pila,6630020.0,12.0,15.0
Buenos Aires,Pila,Pila,6630020.0,15.0,12.0
Buenos Aires,Pila,Pila,6630020.0,20.0,4.0
Buenos Aires,Pila,Pila,6630020.0,30.0,10.0
Buenos Aires,Pila,Pila,6630020.0,50.0,3.0
Buenos Aires,Pilar,Del Viso,6638040.0,0.0,2.0
Buenos Aires,Pilar,Del Viso,6638040.0,1.0,45.0
Buenos Aires,Pilar,Del Viso,6638040.0,2.0,94.0
Buenos Aires,Pilar,Del Viso,6638040.0,3.0,218.0
Buenos Aires,Pilar,Del Viso,6638040.0,4.0,5.0
Buenos Aires,Pilar,Del Viso,6638040.0,5.0,75.0
Buenos Aires,Pilar,Del Viso,6638040.0,6.0,818.0
Buenos Aires,Pilar,Del Viso,6638040.0,8.0,50.0
Buenos Aires,Pilar,Del Viso,6638040.0,10.0,1021.0
Buenos Aires,Pilar,Del Viso,6638040.0,12.0,309.0
Buenos Aires,Pilar,Del Viso,6638040.0,15.0,8.0
Buenos Aires,Pilar,Del Viso,6638040.0,20.0,417.0
Buenos Aires,Pilar,Del Viso,6638040.0,25.0,182.0
Buenos Aires,Pilar,Del Viso,6638040.0,30.0,2070.0
Buenos Aires,Pilar,Del Viso,6638040.0,40.0,229.0
Buenos Aires,Pilar,Del Viso,6638040.0,50.0,6161.0
Buenos Aires,Pilar,Del Viso,6638040.0,60.0,31.0
Buenos Aires,Pilar,Del Viso,6638040.0,75.0,2.0
Buenos Aires,Pilar,Del Viso,6638040.0,100.0,3409.0
Buenos Aires,Pilar,Del Viso,6638040.0,150.0,949.0
Buenos Aires,Pilar,Del Viso,6638040.0,200.0,70.0
Buenos Aires,Pilar,Del Viso,6638040.0,300.0,4841.0
Buenos Aires,Pilar,Del Viso,6638040.0,500.0,400.0
Buenos Aires,Pilar,Del Viso,6638040.0,600.0,1425.0
Buenos Aires,Pilar,Del Viso,6638040.0,1000.0,457.0
Buenos Aires,Pilar,Fatima,6638040.0,0.0,11.0
Buenos Aires,Pilar,Fatima,6638040.0,0.75,4.0
Buenos Aires,Pilar,Fatima,6638040.0,3.0,237.0
Buenos Aires,Pilar,Fatima,6638040.0,3.5,27.0
Buenos Aires,Pilar,Fatima,6638040.0,6.0,1.0
Buenos Aires,Pilar,Fatima,6638040.0,8.0,7.0
Buenos Aires,Pilar,Fatima,6638040.0,15.0,3.0
Buenos Aires,Pilar,Fatima,6638040.0,20.0,4.0
Buenos Aires,Pilar,Fatima,6638040.0,30.0,11.0
Buenos Aires,Pilar,Fatima,6638040.0,60.0,19.0
Buenos Aires,Pilar,Fatima,6638040.0,100.0,2695.0
Buenos Aires,Pilar,Fatima,6638040.0,150.0,74.0
Buenos Aires,Pilar,Fatima,6638040.0,300.0,117.0
Buenos Aires,Pilar,Fatima,6638040.0,500.0,9.0
Buenos Aires,Pilar,Fatima,6638040.0,1000.0,66.0
Buenos Aires,Pilar,La Lonja,6638040.0,0.0,83.0
Buenos Aires,Pilar,La Lonja,6638040.0,1.0,123.0
Buenos Aires,Pilar,La Lonja,6638040.0,2.0,28.0
Buenos Aires,Pilar,La Lonja,6638040.0,3.0,409.0
Buenos Aires,Pilar,La Lonja,6638040.0,4.0,3.0
Buenos Aires,Pilar,La Lonja,6638040.0,5.0,1.0
Buenos Aires,Pilar,La Lonja,6638040.0,6.0,545.0
Buenos Aires,Pilar,La Lonja,6638040.0,8.0,26.0
Buenos Aires,Pilar,La Lonja,6638040.0,10.0,838.0
Buenos Aires,Pilar,La Lonja,6638040.0,12.0,44.0
Buenos Aires,Pilar,La Lonja,6638040.0,15.0,3.0
Buenos Aires,Pilar,La Lonja,6638040.0,20.0,40.0
Buenos Aires,Pilar,La Lonja,6638040.0,25.0,22.0
Buenos Aires,Pilar,La Lonja,6638040.0,30.0,82.0
Buenos Aires,Pilar,La Lonja,6638040.0,40.0,113.0
Buenos Aires,Pilar,La Lonja,6638040.0,50.0,299.0
Buenos Aires,Pilar,La Lonja,6638040.0,60.0,4.0
Buenos Aires,Pilar,La Lonja,6638040.0,100.0,812.0
Buenos Aires,Pilar,La Lonja,6638040.0,150.0,101.0
Buenos Aires,Pilar,La Lonja,6638040.0,200.0,137.0
Buenos Aires,Pilar,La Lonja,6638040.0,256.0,13.0
Buenos Aires,Pilar,La Lonja,6638040.0,300.0,1327.0
Buenos Aires,Pilar,La Lonja,6638040.0,500.0,203.0
Buenos Aires,Pilar,La Lonja,6638040.0,512.0,22.0
Buenos Aires,Pilar,La Lonja,6638040.0,600.0,109.0
Buenos Aires,Pilar,La Lonja,6638040.0,1000.0,122.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,6.0,1.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,10.0,2.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,12.0,1.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,20.0,1.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,30.0,8.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,50.0,87.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,100.0,700.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,300.0,1175.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,500.0,526.0
Buenos Aires,Pilar,Manuel Alberti,6638040.0,1000.0,89.0
Buenos Aires,Pilar,Manzanares,6638040.0,6.0,3.0
Buenos Aires,Pilar,Manzanares,6638040.0,30.0,3.0
Buenos Aires,Pilar,Manzanares,6638040.0,50.0,2.0
Buenos Aires,Pilar,Manzanares,6638040.0,60.0,80.0
Buenos Aires,Pilar,Manzanares,6638040.0,100.0,1.0
Buenos Aires,Pilar,Manzanares,6638040.0,150.0,491.0
Buenos Aires,Pilar,Manzanares,6638040.0,200.0,1.0
Buenos Aires,Pilar,Manzanares,6638040.0,300.0,241.0
Buenos Aires,Pilar,Manzanares,6638040.0,500.0,25.0
Buenos Aires,Pilar,Manzanares,6638040.0,1000.0,152.0
Buenos Aires,Pilar,Maquinista F. Savio (Oeste),6638040.0,3.0,5.0
Buenos Aires,Pilar,Maquinista F. Savio (Oeste),6638040.0,6.0,49.0
Buenos Aires,Pilar,Otros,32692662.2024992,3.0,31.0
Buenos Aires,Pilar,Otros,32692662.2024992,6.0,237.0
Buenos Aires,Pilar,Otros,32692662.2024992,15.0,1.0
Buenos Aires,Pilar,Otros,32692662.2024992,30.0,5.0
Buenos Aires,Pilar,Pilar,6638040.0,0.0,135.0
Buenos Aires,Pilar,Pilar,6638040.0,0.5,9.0
Buenos Aires,Pilar,Pilar,6638040.0,0.512,2.0
Buenos Aires,Pilar,Pilar,6638040.0,0.75,44.0
Buenos Aires,Pilar,Pilar,6638040.0,1.0,63.0
Buenos Aires,Pilar,Pilar,6638040.0,2.0,330.0
Buenos Aires,Pilar,Pilar,6638040.0,3.0,209.0
Buenos Aires,Pilar,Pilar,6638040.0,3.5,238.0
Buenos Aires,Pilar,Pilar,6638040.0,4.0,9.0
Buenos Aires,Pilar,Pilar,6638040.0,5.0,22.0
Buenos Aires,Pilar,Pilar,6638040.0,6.0,1258.0
Buenos Aires,Pilar,Pilar,6638040.0,8.0,267.0
Buenos Aires,Pilar,Pilar,6638040.0,10.0,2876.0
Buenos Aires,Pilar,Pilar,6638040.0,12.0,73.0
Buenos Aires,Pilar,Pilar,6638040.0,15.0,380.0
Buenos Aires,Pilar,Pilar,6638040.0,20.0,8903.0
Buenos Aires,Pilar,Pilar,6638040.0,25.0,65.0
Buenos Aires,Pilar,Pilar,6638040.0,30.0,10458.0
Buenos Aires,Pilar,Pilar,6638040.0,40.0,12.0
Buenos Aires,Pilar,Pilar,6638040.0,50.0,3420.0
Buenos Aires,Pilar,Pilar,6638040.0,60.0,203.0
Buenos Aires,Pilar,Pilar,6638040.0,75.0,9.0
Buenos Aires,Pilar,Pilar,6638040.0,100.0,2721.0
Buenos Aires,Pilar,Pilar,6638040.0,150.0,5721.0
Buenos Aires,Pilar,Pilar,6638040.0,200.0,356.0
Buenos Aires,Pilar,Pilar,6638040.0,300.0,8963.0
Buenos Aires,Pilar,Pilar,6638040.0,500.0,1389.0
Buenos Aires,Pilar,Pilar,6638040.0,600.0,127.0
Buenos Aires,Pilar,Pilar,6638040.0,999.0,2.0
Buenos Aires,Pilar,Pilar,6638040.0,1000.0,2280.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,3.0,14.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,4.0,1564.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,5.0,11.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,6.0,239.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,10.0,452.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,30.0,4.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,50.0,20.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,60.0,127.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,75.0,7.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,100.0,100.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,150.0,2019.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,200.0,32.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,300.0,2974.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,500.0,441.0
Buenos Aires,Pilar,Presidente Derqui,6638040.0,1000.0,608.0
Buenos Aires,Pilar,Santa Teresa,6638040.0,0.5,2.0
Buenos Aires,Pilar,Tortuguitas,6638040.0,0.512,2.0
Buenos Aires,Pilar,Tortuguitas,6638040.0,3.0,1.0
Buenos Aires,Pilar,Tortuguitas,6638040.0,6.0,2.0
Buenos Aires,Pilar,Tortuguitas,6638040.0,20.0,5.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,3.0,1.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,6.0,8.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,10.0,10.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,30.0,1.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,50.0,2.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,60.0,18.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,75.0,2.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,100.0,11.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,150.0,438.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,300.0,759.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,500.0,137.0
Buenos Aires,Pilar,Villa Astolfi,6638040.0,1000.0,141.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,0.0,11.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,0.75,17.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,2.0,2.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,3.0,65.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,3.5,160.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,5.0,1.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,6.0,385.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,8.0,137.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,10.0,50.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,12.0,2.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,15.0,157.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,20.0,364.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,30.0,10.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,50.0,294.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,60.0,29.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,75.0,1.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,100.0,1624.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,150.0,1015.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,200.0,33.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,300.0,3609.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,500.0,792.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,600.0,154.0
Buenos Aires,Pilar,Villa Rosa,6638040.0,1000.0,489.0
Buenos Aires,Pilar,Zelaya,6638040.0,3.0,6.0
Buenos Aires,Pilar,Zelaya,6638040.0,6.0,3.0
Buenos Aires,Pilar,Zelaya,6638040.0,10.0,2.0
Buenos Aires,Pilar,Zelaya,6638040.0,60.0,3.0
Buenos Aires,Pilar,Zelaya,6638040.0,150.0,4.0
Buenos Aires,Pilar,Zelaya,6638040.0,300.0,5.0
Buenos Aires,Pilar,Zelaya,6638040.0,1000.0,1.0
Buenos Aires,Pinamar,Pinamar,6644010.0,0.0,1001.0
Buenos Aires,Pinamar,Pinamar,6644010.0,0.5,2.0
Buenos Aires,Pinamar,Pinamar,6644010.0,0.512,1.0
Buenos Aires,Pinamar,Pinamar,6644010.0,0.75,3.0
Buenos Aires,Pinamar,Pinamar,6644010.0,1.0,94.0
Buenos Aires,Pinamar,Pinamar,6644010.0,3.0,22.0
Buenos Aires,Pinamar,Pinamar,6644010.0,3.5,21.0
Buenos Aires,Pinamar,Pinamar,6644010.0,5.0,4.0
Buenos Aires,Pinamar,Pinamar,6644010.0,6.0,153.0
Buenos Aires,Pinamar,Pinamar,6644010.0,8.0,19.0
Buenos Aires,Pinamar,Pinamar,6644010.0,10.0,8483.0
Buenos Aires,Pinamar,Pinamar,6644010.0,15.0,88.0
Buenos Aires,Pinamar,Pinamar,6644010.0,20.0,6.0
Buenos Aires,Pinamar,Pinamar,6644010.0,30.0,14809.0
Buenos Aires,Pinamar,Pinamar,6644010.0,50.0,215.0
Buenos Aires,Pinamar,Pinamar,6644010.0,100.0,1640.0
Buenos Aires,Pinamar,Pinamar,6644010.0,300.0,1250.0
Buenos Aires,Pinamar,Pinamar,6644010.0,500.0,83.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,0.75,5.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,2.0,42.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,3.0,50.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,3.5,42.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,4.0,15.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,5.0,24.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,7.0,3.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,8.0,14.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,10.0,179.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,15.0,19.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,20.0,1.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,30.0,6314.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,50.0,104.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,60.0,81.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,75.0,16.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,100.0,236.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,150.0,3695.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,300.0,5454.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,500.0,939.0
Buenos Aires,Presidente Peron,Guernica,6648010.0,1000.0,729.0
Buenos Aires,Puan,Bordenave,6651020.0,0.5,1.0
Buenos Aires,Puan,Bordenave,6651020.0,1.5,141.0
Buenos Aires,Puan,Bordenave,6651020.0,3.0,17.0
Buenos Aires,Puan,Bordenave,6651020.0,5.0,1.0
Buenos Aires,Puan,Bordenave,6651020.0,15.0,166.0
Buenos Aires,Puan,Bordenave,6651020.0,25.0,4.0
Buenos Aires,Puan,Bordenave,6651020.0,50.0,2.0
Buenos Aires,Puan,Darregueira,6651030.0,0.0,2142.0
Buenos Aires,Puan,Darregueira,6651030.0,3.5,11.0
Buenos Aires,Puan,Darregueira,6651030.0,8.0,30.0
Buenos Aires,Puan,Darregueira,6651030.0,15.0,198.0
Buenos Aires,Puan,Darregueira,6651030.0,50.0,1.0
Buenos Aires,Puan,Puan,6651080.0,0.5,1.0
Buenos Aires,Puan,Puan,6651080.0,10.0,1103.0
Buenos Aires,Puan,Puan,6651080.0,20.0,765.0
Buenos Aires,Puan,Puan,6651080.0,30.0,324.0
Buenos Aires,Puan,San German,6651090.0,3.0,9.0
Buenos Aires,Puan,San German,6651090.0,6.0,44.0
Buenos Aires,Puan,Villa Iris,6651110.0,6.0,22.0
Buenos Aires,Puan,Villa Iris,6651110.0,10.0,46.0
Buenos Aires,Puan,Villa Iris,6651110.0,12.0,787.0
Buenos Aires,Puan,Villa Iris,6651110.0,24.0,20.0
Buenos Aires,Puan,Villa Iris,6651110.0,36.0,4.0
Buenos Aires,Punta Indio,Pipinas,6655030.0,4.0,114.0
Buenos Aires,Punta Indio,Punta Indio,6655040.0,5.0,78.0
Buenos Aires,Punta Indio,Punta Indio,6655040.0,10.0,30.0
Buenos Aires,Punta Indio,Punta Indio,6655040.0,15.0,7.0
Buenos Aires,Punta Indio,Veronica,6655050.0,3.5,28.0
Buenos Aires,Punta Indio,Veronica,6655050.0,4.0,816.0
Buenos Aires,Punta Indio,Veronica,6655050.0,8.0,75.0
Buenos Aires,Punta Indio,Veronica,6655050.0,15.0,127.0
Buenos Aires,Punta Indio,Veronica,6655050.0,20.0,1.0
Buenos Aires,Quilmes,Bernal,6658010.0,0.0,2.0
Buenos Aires,Quilmes,Bernal,6658010.0,0.5,3.0
Buenos Aires,Quilmes,Bernal,6658010.0,0.512,1.0
Buenos Aires,Quilmes,Bernal,6658010.0,0.75,17.0
Buenos Aires,Quilmes,Bernal,6658010.0,1.0,4.0
Buenos Aires,Quilmes,Bernal,6658010.0,3.0,2.0
Buenos Aires,Quilmes,Bernal,6658010.0,3.5,45.0
Buenos Aires,Quilmes,Bernal,6658010.0,5.0,7.0
Buenos Aires,Quilmes,Bernal,6658010.0,6.0,3.0
Buenos Aires,Quilmes,Bernal,6658010.0,8.0,44.0
Buenos Aires,Quilmes,Bernal,6658010.0,10.0,526.0
Buenos Aires,Quilmes,Bernal,6658010.0,15.0,52.0
Buenos Aires,Quilmes,Bernal,6658010.0,20.0,3.0
Buenos Aires,Quilmes,Bernal,6658010.0,25.0,33.0
Buenos Aires,Quilmes,Bernal,6658010.0,30.0,9540.0
Buenos Aires,Quilmes,Bernal,6658010.0,50.0,504.0
Buenos Aires,Quilmes,Bernal,6658010.0,60.0,191.0
Buenos Aires,Quilmes,Bernal,6658010.0,75.0,13.0
Buenos Aires,Quilmes,Bernal,6658010.0,100.0,3468.0
Buenos Aires,Quilmes,Bernal,6658010.0,150.0,4058.0
Buenos Aires,Quilmes,Bernal,6658010.0,300.0,9511.0
Buenos Aires,Quilmes,Bernal,6658010.0,500.0,1327.0
Buenos Aires,Quilmes,Bernal,6658010.0,1000.0,1234.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,0.75,3.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,1.0,21.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,3.0,13.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,3.5,59.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,4.0,171.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,5.0,1.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,6.0,200.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,8.0,120.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,10.0,472.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,12.0,83.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,15.0,84.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,20.0,55.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,22.0,1.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,25.0,1.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,30.0,572.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,40.0,1.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,50.0,220.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,100.0,1879.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,300.0,1537.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,500.0,172.0
Buenos Aires,Quilmes,Bernal Oeste,6658010.0,1000.0,48.0
Buenos Aires,Quilmes,Don Bosco,6658010.0,1.0,2.0
Buenos Aires,Quilmes,Don Bosco,6658010.0,3.0,1.0
Buenos Aires,Quilmes,Don Bosco,6658010.0,3.5,4.0
Buenos Aires,Quilmes,Don Bosco,6658010.0,8.0,1.0
Buenos Aires,Quilmes,Don Bosco,6658010.0,10.0,25.0
