Año,Trimestre,Provincia,Tot_Vel_Media_DL_Trim_x_Prov,Tot_Acc_ADSL_x_Prov,Tot_Acc_CaModem_x_Prov,Tot_Acc_FO_x_Prov,Tot_Acc_Wireless_x_Prov,Tot_Acc_Otros_x_Prov,Tot_Acc_x_Prov,Tot_pntrcion_x_c100_Habi_x_Prov,Tot_pntrcion_x_c100_Hoga_x_Prov,Tot_Acc_rango_0->512_kbps_x_Prov,Tot_Acc_rango_0.512->1_Mbps_x_Prov,Tot_Acc_rango_1->6_Mbps_x_Prov,Tot_Acc_rango_6->10_Mbps_x_Prov,Tot_Acc_rango_10->20_Mbps_x_Prov,Tot_Acc_rango_20->30_Mbps_x_Prov,Tot_Acc_rango_>30_Mbps_x_Prov,Tot_Acc_rango_Otros_Mbps_x_Prov,Tot_Acc_rango_Mbps_x_Prov
2016,2,Santiago Del Estero,4.30981517959065,32101.0,3900.0,19.0,911.0,30.0,36961.0,3.94345309540957,15.8889250473061,704.0,6705.0,22208.0,5943.0,2108.0,1.0,0.0,0.0,37669.0
2016,2,Tierra Del Fuego,3.47869246321177,22636.0,5707.0,665.0,1.0,2350.0,31359.0,20.0813268442623,67.7182428825529,16.0,286.0,38773.0,0.0,0.0,0.0,0.0,0.0,39075.0
2016,2,Tucuman,5.20097976176087,145486.0,2968.0,116.0,58.0,49.0,148677.0,9.22451233434258,37.2356828933842,231.0,18515.0,83945.0,33891.0,11310.0,1032.0,2.0,0.0,148926.0
2016,3,Buenos Aires,5.91491800816368,1574216.0,1355770.0,113463.0,18867.0,24276.0,3086592.0,18.2953085979519,60.1432954546882,5856.0,107945.0,2148475.16,393530.0,399116.0,52900.0,13318.0,0.0,3121140.16
2016,3,Capital Federal,7.38017269920781,447726.0,905105.0,36796.0,2514.0,10963.0,1403104.0,45.854720267722,120.772877751015,331.0,995.0,759027.84,208249.0,240856.0,38341.0,13886.0,0.0,1261685.84
2016,3,Catamarca,4.72524117995849,26689.0,248.0,14.0,1.0,18.0,26970.0,6.72059087375157,26.4806767574637,15.0,4038.0,16183.0,4845.0,1853.0,50.0,0.0,0.0,26984.0
2016,3,Chaco,6.71822036324595,56251.0,32730.0,232.0,2.0,15.0,89230.0,7.7068778032764,28.910749068481,190.0,5227.0,46821.0,21193.0,13746.0,2022.0,217.0,0.0,89416.0
2016,3,Chubut,3.34386632798464,43987.0,935.0,916.0,13364.0,4750.0,63952.0,11.0411695849893,36.1786944287865,466.0,5190.0,74375.0,674.0,0.0,0.0,0.0,0.0,80705.0
2016,3,Cordoba,6.06852692351841,348481.0,285480.0,2540.0,5695.0,395.0,642591.0,17.7855048043124,58.243816258032,48.0,41329.0,415075.0,75988.0,99225.0,11691.0,1322.0,0.0,644678.0
2016,3,Corrientes,5.95819256106671,55934.0,30813.0,217.0,1354.0,22.0,88340.0,8.16172673090231,31.0668788260512,15.0,7425.0,49471.0,19956.0,10006.0,1263.0,210.0,0.0,88346.0
2016,3,Entre Rios,5.58642748832949,112588.0,61850.0,206.0,6441.0,64.0,181149.0,13.5523719961486,45.4351408844733,1768.0,10657.0,110844.0,38665.0,17737.0,1307.0,248.0,0.0,181226.0
2016,3,Formosa,5.4161310069991,21800.0,5905.0,9.0,0.0,2.0,27716.0,4.73374802305046,18.6397083028628,1723.0,4277.0,15581.0,3964.0,3658.0,648.0,10.0,0.0,29861.0
2016,3,Jujuy,4.21529113090901,34250.0,8236.0,22.0,0.0,30.0,42538.0,5.76400350138348,22.6051542652569,286.0,6878.0,27425.0,5943.0,1978.0,31.0,0.0,0.0,42541.0
2016,3,La Pampa,3.14499842618823,12751.0,45952.0,4910.0,6236.0,515.0,70364.0,20.2948293814121,61.7317854365091,374.0,10187.0,55792.0,15.0,224.0,114.0,11.0,0.0,66717.0
2016,3,La Rioja,5.07673173900207,16891.0,0.0,15.0,2.0,22.0,16930.0,4.52988708727993,17.0745591064841,9.0,2349.0,9686.0,3316.0,1562.0,11.0,2.0,0.0,16935.0
2016,3,Mendoza,3.50729080145311,153233.0,13030.0,2576.0,28.0,1757.0,170624.0,8.93044444956212,32.0883588456665,37.0,10.0,178186.0,73.0,48.0,5.0,17.0,0.0,178376.0
2016,3,Misiones,6.74122226984224,59776.0,38130.0,79.0,5.0,7.0,97997.0,8.12165282352103,29.9053857758982,1010.0,6030.0,48871.0,23394.0,17043.0,1559.0,91.0,0.0,97998.0
2016,3,Neuquen,5.29216686473129,51752.0,44739.0,1093.0,12402.0,2617.0,112603.0,17.8621510152284,60.2148508885395,1531.0,1527.0,87404.0,680.0,12541.0,2118.0,225.0,0.0,106026.0
2016,3,Rio Negro,4.16292428248275,67043.0,28496.0,942.0,3293.0,1252.0,101026.0,14.2202015652272,46.3879653621594,1007.0,6026.0,90689.0,207.0,5953.0,790.0,99.0,0.0,104771.0
2016,3,Salta,5.05287443655048,80866.0,26113.0,90.0,157.0,565.0,107791.0,7.95537239122445,32.9558316811803,1107.0,6922.0,71214.0,20229.0,8099.0,197.0,50.0,0.0,107818.0
2016,3,San Juan,3.48906744628773,48670.0,451.0,770.0,1174.0,903.0,51968.0,6.93918862981469,27.3171271359908,8.0,245.0,58577.0,0.0,0.0,0.0,2.0,0.0,58832.0
2016,3,San Luis,3.50302377404017,11432.0,1113.0,354.0,23.0,371.0,13293.0,2.74724252738872,9.63053968688516,7.0,4.0,14077.0,0.0,0.0,1.0,2.0,0.0,14091.0
2016,3,Santa Cruz,3.53583356483625,15570.0,2722.0,817.0,4978.0,2170.0,26257.0,7.93248460752977,26.8352018954507,189.0,22.0,31904.0,221.0,52.0,9.0,0.0,0.0,32397.0
2016,3,Santa Fe,5.67726376156478,334911.0,223011.0,3037.0,4862.0,1190.0,567011.0,16.5293619323644,52.6721503688625,3958.0,49501.0,360606.0,72657.0,69864.0,10210.0,1308.0,0.0,568104.0
2016,3,Santiago Del Estero,4.67012308701355,31730.0,3900.0,19.0,3.0,8.0,35660.0,3.79448087117706,15.3296465784729,26.0,5097.0,22747.0,6216.0,2497.0,9.0,0.0,0.0,36592.0
2016,3,Tierra Del Fuego,3.47654537746248,22636.0,6276.0,665.0,1.0,2347.0,31925.0,20.3071031925247,68.9404924910074,16.0,285.0,35080.0,0.0,0.0,0.0,0.0,0.0,35381.0
2016,3,Tucuman,5.5446832601914,147259.0,3850.0,116.0,53.0,41.0,151319.0,9.35861636036972,37.8973634102384,127.0,12247.0,87970.0,36518.0,13150.0,1288.0,4.0,0.0,151304.0
2016,4,Buenos Aires,6.35154645026031,1563542.0,1414676.0,118747.0,21394.0,24342.0,3142701.0,18.5786407358338,61.2365874303569,6055.0,86281.0,2085604.6,403575.0,467398.0,72348.0,17279.0,0.0,3138540.6
2016,4,Capital Federal,7.95759624275289,434835.0,914952.0,38161.0,2583.0,10928.0,1401459.0,45.7837382772723,120.631331736324,517.0,1477.0,704324.4,225723.0,264582.0,53506.0,16756.0,0.0,1266885.4
2016,4,Catamarca,4.88571130511986,26735.0,250.0,14.0,1.0,34.0,27034.0,6.7208130408733,26.5435155899619,15.0,3478.0,16519.0,4889.0,2077.0,54.0,0.0,0.0,27032.0
2016,4,Chaco,7.07753100591982,54974.0,33534.0,248.0,52.0,39.0,88847.0,7.65324009589054,28.7866560852553,191.0,3983.0,45634.0,21323.0,14887.0,2586.0,250.0,0.0,88854.0
2016,4,Chubut,3.40719129144482,43994.0,955.0,916.0,13107.0,4793.0,63765.0,10.959254911599,36.072905464279,401.0,4493.0,73951.0,1352.0,0.0,0.0,0.0,0.0,80197.0
2016,4,Cordoba,6.46674036390561,337368.0,289344.0,3368.0,5686.0,789.0,636555.0,17.5712914597652,57.696719154379,50.0,29380.0,404645.0,77966.0,108368.0,15458.0,1606.0,0.0,637473.0
2016,4,Corrientes,6.23624560407751,54981.0,31497.0,233.0,1354.0,31.0,88096.0,8.11989603111693,30.9810703764977,15.0,6109.0,48995.0,20187.0,10908.0,1645.0,234.0,0.0,88093.0
2016,4,Entre Rios,5.80735082912761,109359.0,64141.0,226.0,6448.0,71.0,180245.0,13.4519827391907,45.208402854677,1680.0,8253.0,110296.0,38491.0,19509.0,1801.0,280.0,0.0,180310.0
2016,4,Formosa,5.63067416491632,22400.0,6061.0,16.0,1023.0,13.0,29513.0,5.02928480990009,19.8482360781639,1573.0,3519.0,15791.0,4114.0,3855.0,649.0,17.0,0.0,29518.0
2016,4,Jujuy,4.32396274574204,33838.0,8731.0,22.0,0.0,34.0,42625.0,5.75880438439226,22.6513870082414,303.0,6225.0,27778.0,6143.0,2134.0,43.0,0.0,0.0,42626.0
2016,4,La Pampa,3.1895597297498,12754.0,47245.0,5054.0,6253.0,522.0,71828.0,20.6707608364078,63.016182768654,368.0,9789.0,56694.0,16.0,335.0,132.0,11.0,0.0,67345.0
2016,4,La Rioja,5.34376242721422,16270.0,0.0,16.0,2.0,28.0,16316.0,4.35056208536871,16.4553163840162,9.0,1646.0,9635.0,3334.0,1675.0,13.0,3.0,0.0,16315.0
2016,4,Mendoza,3.50660346974538,153320.0,13030.0,2579.0,27.0,1769.0,170725.0,8.91094173348024,32.10735338479,114.0,16.0,177194.0,79.0,49.0,5.0,20.0,0.0,177477.0
2016,4,Misiones,7.10947580910136,57983.0,39294.0,100.0,5.0,8.0,97390.0,8.04702456742802,29.7201498077974,1010.0,4783.0,47454.0,23433.0,18371.0,2215.0,126.0,0.0,97392.0
2016,4,Neuquen,5.67844630654237,51742.0,46389.0,1124.0,11910.0,2670.0,113835.0,17.9932474938908,60.8736672281991,1539.0,1406.0,84859.0,792.0,14153.0,3073.0,271.0,0.0,106093.0
2016,4,Rio Negro,4.36993046316533,67057.0,28474.0,954.0,3274.0,1261.0,101020.0,14.1702506094807,46.3852103506557,998.0,2953.0,92967.0,248.0,6317.0,1174.0,122.0,0.0,104779.0
2016,4,Salta,5.22088357784697,79389.0,26657.0,110.0,158.0,621.0,106935.0,7.86548754842606,32.6941197393755,577.0,5027.0,71636.0,20787.0,8611.0,239.0,70.0,0.0,106947.0
2016,4,San Juan,3.49113555404487,48670.0,451.0,772.0,1121.0,907.0,51921.0,6.91328731665229,27.2924214521971,8.0,220.0,58608.0,0.0,0.0,0.0,4.0,0.0,58840.0
2016,4,San Luis,3.50282414997505,11432.0,1120.0,354.0,26.0,375.0,13307.0,2.74102682939389,9.64068243537056,8.0,4.0,14014.0,0.0,0.0,1.0,2.0,0.0,14029.0
2016,4,Santa Cruz,3.56391640895886,15607.0,2722.0,1055.0,4823.0,2257.0,26464.0,7.94078021526284,27.0467602148458,189.0,23.0,31369.0,342.0,80.0,10.0,0.0,0.0,32013.0
2016,4,Santa Fe,6.04023332894067,326721.0,225792.0,3201.0,4946.0,1172.0,561832.0,16.3450119715011,52.191050237189,4966.0,40102.0,349722.0,74401.0,77667.0,13155.0,1529.0,0.0,561542.0
2016,4,Santiago Del Estero,4.86679443144862,30192.0,3900.0,19.0,911.0,29.0,35051.0,3.71972042933157,15.0678475104333,26.0,3925.0,22246.0,6178.0,2664.0,15.0,0.0,0.0,35054.0
2016,4,Tierra Del Fuego,3.47676146737609,22636.0,6905.0,665.0,1.0,2350.0,32557.0,20.5713238639236,70.3052659053947,16.0,285.0,35409.0,0.0,0.0,0.0,0.0,0.0,35710.0
2016,4,Tucuman,5.72776693420211,146995.0,4482.0,116.0,14.0,45.0,151652.0,9.34955339748364,37.9807622036193,96.0,10021.0,87994.0,37721.0,14389.0,1400.0,10.0,0.0,151631.0
2017,1,Buenos Aires,6.67848257709171,1559178.0,1465817.0,118839.0,21200.0,24342.0,3189376.0,18.8048550310117,58.5740024492033,6017.0,83918.0,2057698.16,402315.0,523540.0,90937.0,22299.0,0.0,3186724.16
2017,1,Capital Federal,8.34814731669542,428801.0,918328.0,38259.0,2730.0,10928.0,1399046.0,45.687714654171,108.369208365608,510.0,1409.0,678921.84,218487.0,277195.0,66536.0,19881.0,0.0,1262939.84
2017,1,Catamarca,4.97378483754513,26020.0,248.0,14.0,1.0,34.0,26317.0,6.52734131816727,25.6593508380215,15.0,3328.0,15861.0,4901.0,2161.0,49.0,0.0,0.0,26315.0
2017,1,Chaco,7.30790539827282,54430.0,34277.0,252.0,52.0,39.0,89050.0,7.65022534015797,28.6216605384279,191.0,3835.0,44544.0,21467.0,15671.0,3025.0,314.0,0.0,89047.0
2017,1,Chubut,3.44338620087336,43994.0,999.0,916.0,13194.0,4793.0,63896.0,10.9325033920258,35.662220237763,401.0,4182.0,73759.0,1808.0,0.0,0.0,0.0,0.0,80150.0
2017,1,Cordoba,6.79947763737,335673.0,293479.0,4871.0,5782.0,1394.0,641199.0,17.6522425706022,57.6533295928744,50.0,28732.0,391556.0,82011.0,118643.0,19035.0,2071.0,0.0,642098.0
2017,1,Corrientes,6.43297127701597,54993.0,31994.0,236.0,1354.0,31.0,88608.0,8.14778714678486,30.9406001096441,15.0,6040.0,48149.0,20586.0,11468.0,2044.0,303.0,0.0,88605.0
2017,1,Entre Rios,5.95147457570752,108509.0,65095.0,230.0,6448.0,71.0,180353.0,13.4274342450088,44.9072736870412,1680.0,8080.0,108379.0,39146.0,20562.0,2254.0,317.0,0.0,180418.0
2017,1,Formosa,5.74238893190157,22438.0,6215.0,16.0,1023.0,13.0,29705.0,5.05059092168821,19.8424891786459,1535.0,3538.0,15473.0,4446.0,4058.0,635.0,22.0,0.0,29707.0
2017,1,Jujuy,4.39386125963475,33869.0,9278.0,22.0,0.0,34.0,43203.0,5.81976940765058,22.7569859622323,330.0,6213.0,27824.0,6486.0,2306.0,44.0,0.0,0.0,43203.0
2017,1,La Pampa,3.22081358421833,12754.0,47195.0,5194.0,6253.0,517.0,71913.0,20.64904971243,62.6692810457516,362.0,9279.0,57739.0,331.0,192.0,165.0,11.0,0.0,68079.0
2017,1,La Rioja,5.42718047337278,16180.0,0.0,15.0,2.0,28.0,16225.0,4.31144439366078,16.1955241460542,9.0,1578.0,9486.0,3409.0,1718.0,22.0,2.0,0.0,16224.0
2017,1,Mendoza,3.5072942051441,153326.0,13030.0,2581.0,27.0,1769.0,170733.0,8.88670624572537,31.8430127701797,106.0,15.0,177201.0,86.0,50.0,5.0,22.0,0.0,177485.0
2017,1,Misiones,7.34104198891632,57363.0,40142.0,101.0,5.0,8.0,97619.0,8.04171321055632,29.522202363131,1010.0,4665.0,45950.0,23847.0,19356.0,2627.0,166.0,0.0,97621.0
2017,1,Neuquen,6.03483614442139,51771.0,48109.0,1124.0,11665.0,2670.0,115339.0,18.1662540084548,61.0230200678275,1547.0,1418.0,83813.0,902.0,15130.0,4223.0,458.0,0.0,107491.0
2017,1,Rio Negro,4.44944887797169,67075.0,28785.0,954.0,3213.0,1261.0,101288.0,14.1589456556382,46.0295387411952,986.0,5647.0,89622.0,246.0,6738.0,1594.0,200.0,0.0,105033.0
2017,1,Salta,5.33537121782187,79837.0,26845.0,114.0,158.0,679.0,107633.0,7.89012629128218,32.5754893148231,579.0,4861.0,70922.0,21554.0,9386.0,267.0,74.0,0.0,107643.0
2017,1,San Juan,3.49243516124643,48670.0,451.0,772.0,1073.0,907.0,51873.0,6.88739031200583,27.0367609884239,8.0,192.0,58588.0,0.0,0.0,0.0,4.0,0.0,58792.0
2017,1,San Luis,3.50282414997505,11432.0,1120.0,354.0,26.0,375.0,13307.0,2.73198352638775,9.5455001936789,8.0,4.0,14014.0,0.0,0.0,1.0,2.0,0.0,14029.0
2017,1,Santa Cruz,3.59193007563632,15502.0,2722.0,1272.0,4733.0,2257.0,26486.0,7.89382704275053,26.5249917378546,190.0,23.0,31078.0,474.0,68.0,30.0,0.0,0.0,31863.0
2017,1,Santa Fe,6.28403648689241,327458.0,226094.0,3210.0,4948.0,1172.0,562882.0,16.3422547458363,51.9701076920804,4966.0,39463.0,340418.0,77152.0,83008.0,15775.0,1831.0,0.0,562613.0
2017,1,Santiago Del Estero,4.94896583328499,29616.0,3900.0,19.0,911.0,29.0,34475.0,3.648850889801,14.7021194933686,26.0,3772.0,21659.0,6218.0,2786.0,17.0,0.0,0.0,34478.0
2017,1,Tierra Del Fuego,3.47676146737609,22636.0,6905.0,665.0,1.0,2350.0,32557.0,20.4354867056667,68.9197485128813,16.0,285.0,35409.0,0.0,0.0,0.0,0.0,0.0,35710.0
2017,1,Tucuman,5.87550732569558,147373.0,5223.0,116.0,14.0,45.0,152771.0,9.38885279995182,37.900160758941,96.0,9682.0,86470.0,39155.0,15951.0,1383.0,13.0,0.0,152750.0
2017,2,Buenos Aires,7.19874775188798,1378549.0,1535037.0,119132.0,21555.0,24358.0,3078631.0,18.1041564810005,56.2721441616913,7548.0,47472.0,1910156.0,299009.0,573298.0,93059.0,46178.0,0.0,2976720.0
2017,2,Capital Federal,8.84321983078825,615262.0,932466.0,38628.0,2819.0,11016.0,1600191.0,52.236738675121,124.061393756425,556.0,35663.0,726223.0,304970.0,378571.0,80234.0,37977.0,0.0,1564194.0
2017,2,Catamarca,5.10218282589971,26401.0,255.0,14.0,1.0,34.0,26705.0,6.60818568741958,25.9771210676835,15.0,3318.0,15655.0,5325.0,2342.0,47.0,1.0,0.0,26703.0
2017,2,Chaco,7.68921343354413,54449.0,35613.0,458.0,52.0,39.0,90611.0,7.76358719866201,29.0455247754534,191.0,3733.0,42590.0,22349.0,18044.0,3157.0,545.0,0.0,90609.0
2017,2,Chubut,3.44726909222351,43994.0,1067.0,916.0,13194.0,4804.0,63975.0,10.8971148834405,35.5460111791441,403.0,4186.0,73760.0,1880.0,0.0,0.0,0.0,0.0,80229.0
2017,2,Cordoba,7.42132179907677,341748.0,303488.0,4451.0,6446.0,1505.0,657638.0,18.0566153106088,58.9735289080036,251.0,26862.0,370865.0,88479.0,146683.0,20351.0,5069.0,0.0,658560.0
2017,2,Corrientes,6.79158048260705,55262.0,33192.0,258.0,1354.0,31.0,90097.0,8.26516561613311,31.386121368355,15.0,5912.0,46483.0,21776.0,13043.0,2218.0,647.0,0.0,90094.0
2017,2,Entre Rios,6.28781010629277,108309.0,67650.0,254.0,6448.0,71.0,182732.0,13.5716635856636,45.3893310282472,1680.0,7944.0,104422.0,41800.0,23524.0,2604.0,823.0,0.0,182797.0
2017,2,Formosa,6.1786533146405,22493.0,6410.0,17.0,1023.0,13.0,29956.0,5.08181870616855,19.965076445262,1486.0,3419.0,14787.0,4795.0,4583.0,749.0,139.0,0.0,29958.0
2017,2,Jujuy,4.54186187819401,33742.0,8858.0,22.0,0.0,35.0,42657.0,5.72941710564843,22.4034158946241,311.0,5877.0,26915.0,6974.0,2538.0,42.0,1.0,0.0,42658.0
2017,2,La Pampa,3.31825936149611,12754.0,48310.0,5194.0,6253.0,511.0,73022.0,20.9208113683245,63.4935264809968,356.0,8633.0,59045.0,558.0,336.0,244.0,21.0,0.0,69193.0
2017,2,La Rioja,5.53385510805501,16244.0,0.0,15.0,2.0,28.0,16289.0,4.31364137112834,16.2034458061436,9.0,1554.0,9304.0,3599.0,1796.0,24.0,2.0,0.0,16288.0
2017,2,Mendoza,3.50725586321512,153331.0,13030.0,2581.0,27.0,1784.0,170753.0,8.86323196292613,31.7586053613908,109.0,24.0,177203.0,92.0,50.0,5.0,22.0,0.0,177505.0
2017,2,Misiones,7.60433849052066,56752.0,42925.0,103.0,5.0,9.0,99794.0,8.19626218117457,30.0892480250859,1011.0,4447.0,47244.0,22033.0,21599.0,2892.0,570.0,0.0,99796.0
2017,2,Neuquen,6.70061069844688,51794.0,50283.0,1133.0,11545.0,2678.0,117433.0,18.4306345952835,61.9101342766616,1542.0,1395.0,81272.0,849.0,18051.0,4774.0,1703.0,0.0,109586.0
2017,2,Rio Negro,4.74135085738145,67038.0,29147.0,961.0,3213.0,1260.0,101619.0,14.1565144707972,46.0208051229332,973.0,5606.0,88085.0,245.0,7990.0,1921.0,559.0,0.0,105379.0
2017,2,Salta,5.75621313483984,80184.0,27280.0,115.0,158.0,804.0,108541.0,7.9299418666242,32.7394202636262,594.0,4719.0,67576.0,23185.0,11333.0,1068.0,76.0,0.0,108551.0
2017,2,San Juan,3.49203380952381,48670.0,451.0,772.0,1073.0,915.0,51881.0,6.86906267170671,26.964616120247,15.0,193.0,58588.0,0.0,0.0,0.0,4.0,0.0,58800.0
2017,2,San Luis,3.50282414997505,11432.0,1120.0,354.0,26.0,375.0,13307.0,2.72299969919519,9.5139703148683,8.0,4.0,14014.0,0.0,0.0,1.0,2.0,0.0,14029.0
2017,2,Santa Cruz,3.60311348968991,15311.0,2722.0,1365.0,4735.0,2255.0,26388.0,7.81200042630289,26.2486198287096,188.0,24.0,30913.0,541.0,66.0,33.0,0.0,0.0,31765.0
2017,2,Santa Fe,6.8387492504462,329813.0,228102.0,3234.0,4958.0,1173.0,567280.0,16.4365192755623,52.2696112396987,4967.0,38721.0,311830.0,92854.0,97563.0,16794.0,4275.0,0.0,567004.0
2017,2,Santiago Del Estero,5.05794740805446,28337.0,3900.0,19.0,911.0,29.0,33196.0,3.50415323861831,14.118988073972,26.0,3539.0,20384.0,6432.0,2802.0,16.0,0.0,0.0,33199.0
2017,2,Tierra Del Fuego,3.47676146737609,22636.0,6905.0,665.0,1.0,2350.0,32557.0,20.3013051150784,68.4632207595576,16.0,285.0,35409.0,0.0,0.0,0.0,0.0,0.0,35710.0
2017,2,Tucuman,6.09328044562472,149013.0,5223.0,116.0,14.0,45.0,154411.0,9.45982373143856,38.1862336563929,96.0,9236.0,83342.0,42536.0,17788.0,1371.0,21.0,0.0,154390.0
2017,3,Buenos Aires,8.42570621185365,1288025.0,1571180.0,124920.0,35058.0,38777.0,3057960.0,17.9358709735921,55.6293833953396,6577.0,51411.0,1733479.0,311652.0,676137.0,140812.0,108400.0,0.0,3028468.0
2017,3,Capital Federal,10.6357202740733,583249.0,941092.0,33481.0,2814.0,9723.0,1570359.0,51.2444496511116,121.858325909693,283.0,33924.0,590689.0,311411.0,426300.0,120675.0,91917.0,0.0,1575199.0
2017,3,Catamarca,5.26001806671356,26873.0,4411.0,12.0,1.0,2181.0,33478.0,8.26509123497419,32.4909256779052,52.0,3204.0,15383.0,5758.0,2563.0,50.0,1.0,0.0,27011.0
2017,3,Chaco,8.4848712875555,54888.0,37307.0,456.0,36.0,1072.0,93759.0,8.01210373802466,29.9759256476576,95.0,3496.0,40059.0,23008.0,20307.0,3827.0,2004.0,0.0,92796.0
2017,3,Chubut,3.47834691566909,56359.0,5645.0,1217.0,13503.0,6820.0,83544.0,14.1673718358536,46.2153774665184,436.0,3989.0,71843.0,2336.0,3.0,0.0,0.0,0.0,78607.0
2017,3,Cordoba,9.11557287304998,344580.0,319360.0,10579.0,7137.0,14988.0,696644.0,19.0769539156083,62.3070022529633,327.0,26154.0,309161.0,100113.0,189302.0,38131.0,16741.0,0.0,679929.0
2017,3,Corrientes,7.44741642808526,56247.0,33993.0,947.0,1334.0,27.0,92548.0,8.4702126705405,32.165435745938,24.0,5629.0,44305.0,22785.0,15576.0,2635.0,1607.0,0.0,92561.0
2017,3,Entre Rios,6.99340063934965,107774.0,69596.0,1786.0,6245.0,63.0,185464.0,13.741494179292,45.9581216701772,1691.0,7545.0,98032.0,42947.0,29011.0,3878.0,2397.0,0.0,185501.0
2017,3,Formosa,7.06882153411281,22647.0,6816.0,428.0,2202.0,12.0,32105.0,5.43429504811395,21.3503843800708,1063.0,3716.0,13752.0,5187.0,6056.0,899.0,459.0,0.0,31132.0
2017,3,Jujuy,4.6890067253692,33796.0,9395.0,20.0,23.0,8.0,43242.0,5.79114280051213,22.6453629950826,337.0,5723.0,26835.0,7369.0,2962.0,41.0,2.0,0.0,43269.0
2017,3,La Pampa,3.43810111433207,11378.0,49679.0,5153.0,11536.0,1944.0,79690.0,22.7808079768561,69.1399370114264,343.0,8244.0,64794.0,855.0,588.0,327.0,51.0,0.0,75202.0
2017,3,La Rioja,5.01009020876666,16638.0,34984.0,14.0,252.0,25.0,51913.0,13.7006510798107,51.465252304947,16.0,1497.0,40882.0,3899.0,5604.0,23.0,3.0,0.0,51924.0
2017,3,Mendoza,3.51296266166304,154036.0,33788.0,2772.0,29.0,1866.0,192491.0,9.96432346586244,35.7049317772057,32.0,95.0,158461.0,115.0,67.0,29.0,19.0,0.0,158818.0
2017,3,Misiones,8.43038302528699,56472.0,43880.0,110.0,5.0,9.0,100476.0,8.22783358937152,30.2059909330319,1058.0,4123.0,42900.0,22808.0,23913.0,3843.0,1881.0,0.0,100526.0
2017,3,Neuquen,8.16517738570226,48001.0,52468.0,1044.0,11576.0,2695.0,115784.0,18.1084813517863,60.8304131050389,2036.0,1457.0,72532.0,1034.0,20213.0,7067.0,4937.0,0.0,109276.0
2017,3,Rio Negro,5.48727880467388,69301.0,30018.0,1106.0,3054.0,4017.0,107496.0,14.9243619077237,48.5186589395006,422.0,5641.0,83900.0,306.0,10116.0,2965.0,1659.0,0.0,105009.0
2017,3,Salta,6.13314620689655,80782.0,50284.0,127.0,158.0,1167.0,132518.0,9.64942748439008,39.8397008069074,645.0,4494.0,78830.0,32433.0,14620.0,2315.0,63.0,0.0,133400.0
2017,3,San Juan,3.44978420649118,54499.0,5068.0,816.0,1053.0,1013.0,62449.0,8.24511556549592,32.3668893599598,31.0,1077.0,57582.0,1.0,0.0,2.0,2.0,0.0,58695.0
2017,3,San Luis,3.50338739319684,11407.0,7576.0,347.0,26.0,2363.0,21719.0,4.42980917494065,15.4778617902981,63.0,3.0,12325.0,7.0,0.0,1.0,7.0,0.0,12406.0
2017,3,Santa Cruz,3.61047050575864,19220.0,5487.0,1544.0,4552.0,2887.0,33690.0,9.90736656374063,33.2918297165896,188.0,23.0,29102.0,542.0,66.0,33.0,1.0,0.0,29955.0
2017,3,Santa Fe,7.79221514839974,322953.0,290655.0,6338.0,4897.0,37499.0,662342.0,19.1521648988496,60.9063556345152,3116.0,34019.0,320017.0,104453.0,125339.0,24536.0,12982.0,0.0,624462.0
2017,3,Santiago Del Estero,5.17855807833537,27733.0,54096.0,19.0,911.0,35.0,82794.0,8.71651583615132,35.1210448843849,69.0,3288.0,40435.0,18489.0,3047.0,30.0,2.0,0.0,65360.0
2017,3,Tierra Del Fuego,3.47535827186512,21587.0,7012.0,622.0,1.0,2244.0,31466.0,19.4927643968679,65.7418047343459,9.0,297.0,33858.0,0.0,0.0,0.0,0.0,0.0,34164.0
2017,3,Tucuman,6.3851768015554,154130.0,6431.0,106.0,40.0,305.0,161012.0,9.83344845550024,39.6953791612326,109.0,8948.0,83070.0,45302.0,20514.0,1361.0,655.0,0.0,159959.0
2017,4,Buenos Aires,12.9720825438982,1241172.0,1718013.0,131181.0,60082.0,31448.0,3181896.0,18.6146492483549,57.6096152902582,3865.0,55046.0,1551194.0,264645.0,712513.0,335140.0,151747.0,114182.0,3188332.0
2017,4,Capital Federal,15.2022188691604,571363.0,961688.0,36277.0,3119.0,9877.0,1582324.0,51.6167209151056,122.89742418735,314.0,31411.0,517018.0,284040.0,458120.0,178396.0,114939.0,0.0,1584238.0
2017,4,Catamarca,7.78415435139573,27083.0,263.0,11.0,1.0,2200.0,29558.0,7.28060041922938,28.6209500939249,34.0,3182.0,15315.0,5904.0,2927.0,43.0,2.0,2151.0,29558.0
2017,4,Chaco,11.7028681219594,55035.0,39690.0,389.0,380.0,1121.0,96615.0,8.23450197946808,30.8081581112365,70.0,3432.0,37144.0,24088.0,20123.0,7290.0,3289.0,1035.0,96471.0
2017,4,Chubut,5.40823807689014,56378.0,15097.0,1187.0,14070.0,6708.0,93440.0,15.7758159308052,51.4630962674935,67.0,4313.0,83676.0,5355.0,7.0,5.0,9.0,0.0,93432.0
2017,4,Cordoba,11.6365847011566,349710.0,324709.0,12778.0,12043.0,10739.0,709979.0,19.3908577867931,63.3326256520777,291.0,25411.0,280837.0,102892.0,217602.0,40898.0,24251.0,8429.0,700611.0
