,Fecha,Año,Trimestre,Provincia,Tot_Vel_Media_DL_Trim_x_Prov,Tot_Acc_ADSL_x_Prov,Tot_Acc_CaModem_x_Prov,Tot_Acc_FO_x_Prov,Tot_Acc_Wireless_x_Prov,Tot_Acc_Otros_x_Prov,Tot_Acc_x_Prov,Tot_pntrcion_x_c100_Habi_x_Prov,Tot_pntrcion_x_c100_Hoga_x_Prov,Tot_Acc_rango_0->512_kbps_x_Prov,Tot_Acc_rango_0.512->1_Mbps_x_Prov,Tot_Acc_rango_1->6_Mbps_x_Prov,Tot_Acc_rango_6->10_Mbps_x_Prov,Tot_Acc_rango_10->20_Mbps_x_Prov,Tot_Acc_rango_20->30_Mbps_x_Prov,Tot_Acc_rango_>30_Mbps_x_Prov,Tot_Acc_rango_Otros_Mbps_x_Prov,Tot_Acc_rango_Mbps_x_Prov,Tasa_Crec_Accesos_x_Prov,Tasa_Crec_Pntcion_xc100_Hoga_x_Prov,Tasa_Crec_Pntcion_xc100_Habi_x_Prov,Tasa_Crec_Acc_ADSL_x_Prov,Tasa_Crec_Acc_CaModem_x_Prov,Tasa_Crec_Acc_FO_x_Prov,Tasa_Crec_Acc_Wireless_x_Prov,Tasa_Crec_Acc_Otros_x_Prov,Tasa_Crec_Acc_rango_0->512_kbps_x_Prov,Tasa_Crec_Acc_rango_0.512->1_Mbps_x_Prov,Tasa_Crec_Acc_rango_1->6_Mbps_x_Prov,Tasa_Crec_Acc_rango_6->10_Mbps_x_Prov,Tasa_Crec_Acc_rango_10->20_Mbps_x_Prov,Tasa_Crec_Acc_rango_20->30_Mbps_x_Prov,Tasa_Crec_Acc_rango_>30_Mbps_x_Prov,Tasa_Crec_Acc_rango_Otros_Mbps_x_Prov
795,2022-04-01,2022,2,Neuquen,46.53,29749.0,74905.0,28824.0,27371.0,1119.0,161968.0,23.8174575281712,80.02,134.0,999.0,38826.0,15066.0,9205.0,2039.0,76982.0,18717.0,161968.0,21.850833030570406,21.46198352159605,21.463753516148554,0.1980554555275571,32.29701952723536,-8.201058201058197,7.806467408704831,60.080106809078785,0.0,-15.000000000000002,-22.474275023386348,-90.67162776712895,35.36231884057972,953833.3333333334,150.0,61.07647283369386
818,2022-07-01,2022,3,Neuquen,47.81,29352.0,75815.0,29396.0,27482.0,1116.0,163161.0,23.92,80.37,134.0,991.0,38485.0,14080.0,9200.0,6700.0,78713.0,14858.0,163161.0,1.5132267224630125,-44.35643116311277,-44.39794263071256,0.15322026734294614,348.00000000000006,0.0,0.6353861192570864,0.06127450980393245,-92.16716999852046,-81.53257514984054,-80.88911973315204,-99.99479282065354,-100.0,-100.0,-100.0,-100.0
858,2022-10-01,2022,4,Neuquen,95.37,28609.0,72679.0,31567.0,23815.0,3510.0,160180.0,23.41,78.67,168.0,994.0,38814.0,13960.0,13008.0,5739.0,85247.0,2250.0,160180.0,4.055705166566925,3.462562888428544,3.482587064676612,0.0,-2.08520956009699,0.0,45.56994486472625,0.0,12.00000000000001,1.6393442622950838,0.05151983513653757,0.010441683199324814,47.47981063770537,25.516265912305514,-13.679804673875129,-0.053249711564062885
864,2023-01-01,2023,1,Neuquen,93.42,28030.0,72639.0,32296.0,23937.0,3510.0,160412.0,23.38,78.55,168.0,986.0,38414.0,13933.0,13192.0,6195.0,85257.0,2267.0,160412.0,1.329814864836787,0.48974716413661135,1.1192084777159828,-1.9262259631875445,8.758039222114755,-11.232449297971915,-32.5214899713467,-7.772337821297426,-20.948661996095097,-6.868610071827296,0.46508003217429206,23.291028923143962,30.803867665181528,77.44533947065592,9.223300970873783,0.0
907,2023-04-01,2023,2,Neuquen,93.97,26379.0,73040.0,35171.0,24046.0,3110.0,161746.0,23.5,78.97,168.0,984.0,38006.0,13946.0,13275.0,6649.0,85749.0,2969.0,161746.0,-0.16532288831803132,-1.2356366995483148,-0.43380711373036673,-0.8707124010554068,3.167099976364929,0.0,10.869565217391308,-5.405405405405405,-43.73996789727127,3.623920116683488,-4.321574790124483,10.025235145675616,24.252491694352152,0.0,0.0,0.0
930,2023-07-01,2023,3,Neuquen,96.57,24527.0,73329.0,39243.0,24085.0,3089.0,164273.0,23.8,79.97,170.0,981.0,37758.0,13937.0,11582.0,2377.0,84209.0,13259.0,164273.0,1.1157244151215329,0.8606738632149558,0.8601693353037287,1.4875657670615938,-0.27997737556560987,2.7027027027026973,23.512544802867374,-0.47052311098809696,-7.518796992481203,0.0,3.698140415177087,0.29955763001150437,0.17174753112922936,40.75342465753424,13.169754631947917,-18.100395750885234
955,2023-10-01,2023,4,Neuquen,99.63,24122.0,73784.0,41583.0,24390.0,748.0,164627.0,23.78,79.91,1953.317,8864.257,132772.534,38408.51,37138.329,20091.33,122209.765,6514.383299798793,367909.447,2.863609525683919,2.863609525683919,2.173285097002342,0.0,18.059577989242868,0.0,0.0,0.0,0.0,0.35087719298245723,17.4832590976578,0.0,0.0,0.0,0.0,0.0
971,2024-01-01,2024,1,Neuquen,98.16,24076.0,73298.0,41577.0,24387.0,908.0,164246.0,23.66,79.5,136.0,997.0,35382.0,13482.0,10491.0,2934.0,80656.0,20168.0,164246.0,1.0181986905191565,0.39415564297164973,0.3983548801600678,0.0,1.5332397003745335,0.0,0.0,0.6493506493506551,0.0,-100.0,-2.8333913649025044,3.224522292993637,65.43075245365321,99.48979591836735,53.66795366795367,5.676979846721553
993,2024-04-01,2024,2,Neuquen,97.04,23553.0,72698.0,41784.0,24549.0,958.0,163542.0,23.49,78.93,146.0,990.0,35229.0,13345.0,10590.0,3367.0,79985.0,19890.0,163542.0,0.6199790429619378,-0.6859067981100697,0.29210494834832623,0.5572859299891375,18.556701030927837,0.0,576.9230769230769,-4.761904761904767,529.4117647058823,-5.576428024768665,-1.4055540538952416,11.77839174058455,36.18733991950238,70.40816326530613,0.0,0.0
1023,2024-10-01,2024,4,Neuquen,24.720245470900192,112930.8609731877,182158.2810327706,48556.98609731877,12542.229394240318,6497.041708043694,362685.3992055611,15.72724750646932,52.794973016863175,136.0,998.0,35431.0,13485.0,10435.0,2933.0,81033.0,20176.0,164627.0,3.374887536489246,3.0854830551340306,3.05308521296368,-9.494370903333216,20.819468911071958,9.085961175355962,0.0,6.570841889117052,0.0,-6.742596810933943,-5.484460694698356,-10.330246133339461,6.68528391300669,-10.590170676537113,9.659820943926455,-0.3558718861209953
17,2014-01-01,2014,1,Rio Negro,3.3537963181895,64886.0,24156.0,876.0,3576.0,1572.0,95066.0,13.867842232252,44.9139571317885,4670.0,4618.0,84304.0,73.0,1062.0,1.0,8.0,0.0,94736.0,0.7266117787472437,0.24918455886879798,0.46810176818201654,-0.1279560569425131,0.7795375843699937,7.241204229138054,10.682054707280319,-11.05340770661024,-33.35535006605019,8.811491854586318,0.9469812249957021,0.9308855881830391,-7.9647854125172834,11.62176175513341,8.352741269143271,7.124496777485878
45,2014-04-01,2014,2,Rio Negro,3.42862575044451,64920.0,24944.0,876.0,3657.0,1560.0,95957.0,13.9465694232689,45.3349103201463,3468.0,5507.0,84978.0,78.0,1569.0,2.0,8.0,0.0,95610.0,0.5808207049988079,0.5808205631416374,0.538973434830603,0.5625093546780091,0.6024787213110505,0.885554740820127,5.947955390334569,-1.1542425283407765,-0.8264462809917328,-4.193720152747204,-1.6757350632073398,16.954200878033234,26.61056123053891,61.349693251533765,3.0963124319278057,0.0
62,2014-07-01,2014,3,Rio Negro,3.47997917029004,65264.0,26590.0,888.0,3533.0,1505.0,97780.0,14.1599328062096,46.1961871578301,3640.0,5189.0,86868.0,87.0,1944.0,8.0,9.0,0.0,97745.0,-0.24919389008180026,-0.15930903534955299,-0.2815916566715315,-1.8244191019670786,1.0144146357896844,-7.429820137838295,2.737603305785119,-54.31913295417963,1.3698630136986356,-13.010714706228654,-1.6108697237764757,-2.6783834624761416,-10.83989565039104,5.4556406920148515,13.180454999848546,0.0
76,2014-10-01,2014,4,Rio Negro,3.54312925425425,66307.0,23703.0,901.0,3819.0,1530.0,96260.0,13.8895301858479,45.478062751204,3640.0,4723.0,85094.0,94.0,2319.0,4.0,30.0,0.0,95904.0,8.41104419554708,8.50833556136954,8.386978919199418,42.23384495063056,1.2323933537349285,95.00866662386854,-0.4668049792531104,6.20364802565645,-1.8975332068311146,7.264573991031398,-9.724936119044036,-6.40392815609252,-9.305030055853114,-27.069232368500085,3.466288238423254,6050.669772859638
99,2015-01-01,2015,1,Rio Negro,3.58529708825738,66274.0,25217.0,907.0,3473.0,1462.0,97333.0,13.9938752623861,45.3269490720278,3371.0,4913.0,86173.0,94.0,2632.0,2.0,42.0,0.0,97227.0,1.474332180719684,1.2384188191976175,1.2385497450133176,1.464258262874707,2.822580645161299,0.0,0.0,0.0,0.0,-0.30048076923077094,-1.2987831788664028,8.651295653948177,8.375751966682099,-4.081632653061229,0.0,0.0
123,2015-04-01,2015,2,Rio Negro,3.66673444862143,66738.0,26268.0,916.0,3457.0,1348.0,98727.0,14.1434385659295,45.9761201343233,3413.0,4525.0,87362.0,97.0,3240.0,1.0,51.0,0.0,98689.0,2.095339338667257,1.8890735983073892,1.9013666072489555,9.412607449856726,0.4223369310182967,5.867011745968553,0.0,-95.8983504235399,0.0,2.262443438914019,51.870437956204384,-6.341911764705888,26.199261992619927,-12.351361718450327,3.7609037609037665,-92.7736910428386
149,2015-07-01,2015,3,Rio Negro,3.73683145620249,66806.0,27130.0,917.0,3415.0,1346.0,99614.0,14.2198456021744,46.3891866567451,3372.0,4457.0,88691.0,99.0,3826.0,1.0,62.0,0.0,100508.0,0.39411252057712787,0.13781644324675213,0.13775729412863758,0.0,0.0,0.5670103092783485,12.113720642768854,0.3539823008849474,0.0,11.629955947136562,6.262864670527213,-0.0039012210822031435,0.0,0.0,0.0,0.0
177,2015-10-01,2015,4,Rio Negro,3.76893229959851,66851.0,27221.0,915.0,3407.0,1328.0,99722.0,14.1850246582903,46.4394811149431,3282.0,4473.0,89062.0,201.0,4024.0,5.0,75.0,0.0,101122.0,-2.739264320622614,-2.739264320622581,-3.1946064523355133,-3.7156315039982513,6.2761506276150625,1.103752759381904,4.106858054226481,-12.11344922232388,0.7680491551459223,-2.3316062176165775,-2.6895505206425585,64.70588235294117,0.0,0.0,0.0,0.0
192,2016-01-01,2016,1,Rio Negro,3.82665919682892,66894.0,27312.0,937.0,3341.0,1338.0,99822.0,14.1492946047505,45.8351263870833,1171.0,6105.0,90038.0,203.0,4246.0,77.0,81.0,0.0,101921.0,1.341429333604327,0.9077487531856665,0.9082897769927767,0.23377670294235653,0.0,101.99579831932772,0.0,-0.06563833278634412,0.0,0.5361245851416951,7.592982243683877,5.728077232502016,48.210922787193965,-88.12199036918138,0.0,-100.0
239,2016-04-01,2016,2,Rio Negro,3.97661641190515,67031.0,28100.0,939.0,3300.0,1334.0,100704.0,14.2242913561553,46.2401130781274,1189.0,6107.0,92158.0,194.0,4877.0,520.0,86.0,0.0,105131.0,0.5468037208933296,0.29101896982153264,0.29115379051993795,-3.6055943302163884,-0.9582038737873111,28.4559857504453,10.243708609271529,0.0,0.0,0.0,-6.680957638295226,1.6543744502334423,-12.350681423214127,-42.3955622157373,33.8830713171163,-5.2946859903381664
257,2016-07-01,2016,3,Rio Negro,4.16292428248275,67043.0,28496.0,942.0,3293.0,1252.0,101026.0,14.2202015652272,46.3879653621594,1007.0,6026.0,90689.0,207.0,5953.0,790.0,99.0,0.0,104771.0,-66.59660304947796,-41.84935233300675,-43.4068099803191,20.80363378709251,-58.88919408591675,-89.83108286060038,-79.82331747009376,-31.853978308750854,-3.8834951456310662,8.145669797966804,12.540495851878909,7.425736741018296,8.363713437897413,-1.5310410348229664,-3.782973921765298,1.1741682974559797
266,2016-10-01,2016,4,Rio Negro,4.36993046316533,67057.0,28474.0,954.0,3274.0,1261.0,101020.0,14.1702506094807,46.3852103506557,998.0,2953.0,92967.0,248.0,6317.0,1174.0,122.0,0.0,104779.0,0.11821852870603777,-0.8427043954274294,-0.12278316331800765,-0.40767945977981945,1.1107956561856813,8.47457627118644,0.0,0.0,0.0,-4.9608819345661415,-0.5633627141194086,2.7857022990434688,4.518430439952437,15.350877192982448,13.33333333333333,0.0
303,2017-01-01,2017,1,Rio Negro,4.44944887797169,67075.0,28785.0,954.0,3213.0,1261.0,101288.0,14.1589456556382,46.0295387411952,986.0,5647.0,89622.0,246.0,6738.0,1594.0,200.0,0.0,105033.0,0.8481889322407676,0.848188932240701,0.5953908687533316,0.0064279155188140535,3.3815534875149655,-2.0408163265306145,8.508863399374356,1.5037593984962516,-21.85642432556013,-9.368231597571764,5.409361780605604,0.03979624323464659,12.73666092943202,0.0,9.090909090909083,0.0
334,2017-04-01,2017,2,Rio Negro,4.74135085738145,67038.0,29147.0,961.0,3213.0,1260.0,101619.0,14.1565144707972,46.0208051229332,973.0,5606.0,88085.0,245.0,7990.0,1921.0,559.0,0.0,105379.0,0.5322365130670415,0.3125489874069354,0.3112597442534337,-5.01049747613872,-5.725037054091775,55.20765666276903,0.0,0.0,0.0,-1.5491731940818099,-2.8716924613080397,-2.1422813381700934,-56.23019813685156,49.94438780239132,20.80800420759079,0.05373134328359175
357,2017-07-01,2017,3,Rio Negro,5.48727880467388,69301.0,30018.0,1106.0,3054.0,4017.0,107496.0,14.9243619077237,48.5186589395006,422.0,5641.0,83900.0,306.0,10116.0,2965.0,1659.0,0.0,105009.0,0.8449755933344516,0.6178018569768406,0.6182996200749802,0.24511988590782963,3.1375703942075672,6.25,0.0,0.0,-3.1921824104234497,-3.36348219332957,-4.433529373747824,7.849752586594683,12.937407589945792,17.952755905511818,531.8181818181819,0.0
367,2017-10-01,2017,4,Rio Negro,8.04552232467275,68690.0,30451.0,1250.0,4259.0,5114.0,109764.0,15.1878136627227,49.3756297682453,409.0,5598.0,81078.0,485.0,12502.0,3447.0,2440.0,3719.0,109678.0,1.4001649806798966,1.191801681361948,1.191235491173881,-0.9643201542912205,3.8880248833592645,19.241192411924125,1.672264203750351,4.320987654320985,1.531531531531538,-45.27220630372493,-1.3510804634566775,4.46354769383368,-4.622734298159337,-21.92749778956675,27.63898266936755,143.00000000000003
392,2018-01-01,2018,1,Rio Negro,8.97624319436158,68769.0,31712.0,1251.0,4259.0,5128.0,111119.0,15.3235670915437,49.8168613122324,409.0,5333.0,74894.0,530.0,17997.0,4972.0,3129.0,3975.0,111239.0,3.034607085302232,3.0346070853021656,2.7225467688959393,2.1520393588319253,8.597464342313788,0.0,0.0,-2.777777777777779,0.8543531326281606,-2.8706171826942795,1.9639440024171728,21.655242447321665,21.06135986733002,0.0,0.0,0.0
416,2018-04-01,2018,2,Rio Negro,9.50959511437395,68667.0,32795.0,1252.0,4396.0,5125.0,112235.0,15.4255830893773,50.1478946239634,409.0,5298.0,75056.0,523.0,16480.0,6663.0,3725.0,3975.0,112129.0,1.2602303179546581,0.9881088034952246,0.9892988048077811,-23.302536119551064,11.921066195420082,13.21440942154486,2.0171834142697076,2.294405774684205,-2.0408163265306145,0.0,1.8832947124499677,-4.140403631527212,-6.7430933110285585,6.866197183098599,16.951071888789105,0.9671993271656909
437,2018-07-01,2018,3,Rio Negro,10.0644600810675,68590.0,33474.0,1252.0,5051.0,5125.0,113492.0,15.5465724582987,50.5426480870375,409.0,5221.0,75929.0,512.0,14912.0,8470.0,4332.0,3719.0,113504.0,1.3670174581112304,1.3670174581112748,1.1365321703338482,0.0,1.9553072625698276,6.105934281510539,0.16142050040355294,-32.85457809694794,-3.4257748776509,-1.039199205318253,2.387746537977331,77.77777777777777,14.54545454545455,25.64102564102564,0.0,0.0
478,2018-10-01,2018,4,Rio Negro,10.4870055652755,68377.0,34292.0,1299.0,8037.0,4832.0,116837.0,15.9520334449713,51.8614034542606,384.0,1225.0,83412.0,643.0,13440.0,9569.0,5070.0,3094.0,116837.0,1.0775730116941107,1.077573011694244,0.7250545839522893,1.1116570445891094,0.0,0.0,0.0,-15.151515151515149,-9.090909090909093,-2.8326588907403027,-3.049365604008958,21.431807884005426,20.262664165103182,0.0,0.0,0.0
497,2019-01-01,2019,1,Rio Negro,10.4884206481363,68377.0,34124.0,3994.0,9736.0,4857.0,121088.0,16.478122478196,53.5716497810025,384.0,1583.0,84845.0,2037.0,13615.0,9567.0,5076.0,3719.0,120826.0,-1.3509652667238026,-1.674432634043077,-1.67474647695246,-4.8187509098849945,0.0,0.0,0.0,0.0,0.0,0.0,-1.683136923320827,2.239841427155609,-2.5824060466092758,0.0,-0.8429118773946365,0.0
508,2019-04-01,2019,2,Rio Negro,11.6280502043199,67841.0,36527.0,4037.0,10485.0,19657.0,138547.0,18.7922767563462,61.0942074999118,384.0,1354.0,86366.0,2201.0,10291.0,12407.0,6907.0,18519.0,138429.0,-0.6930373917848565,-0.9918175055789735,-0.9781089892873629,-10.552470038000584,0.905397131672192,-1.873381733258872,0.0,3.2258064516129004,0.0,-13.642960812772131,-10.942997888810702,-10.81481481481481,0.8918617614269708,-5.664978428062273,0.5040682675133912,0.0
539,2019-07-01,2019,3,Rio Negro,15.9837185039992,67478.0,37425.0,9739.0,10806.0,18847.0,144295.0,19.5084985912294,63.4247008870096,47.0,1234.0,87435.0,2348.0,9779.0,10176.0,15505.0,17719.0,144243.0,-17.187089066894888,-17.39962947053153,-17.4001002228918,-34.95828848223896,-8.47142436294005,264.00582665695555,5.371868978805394,-52.75080906148868,3452.3809523809527,-99.29078014184397,-29.82385734524057,337.96484110885734,50.966016050728236,71.41726049089469,653.0085959885387,0.0
556,2019-10-01,2019,4,Rio Negro,17.176998973856,49747.0,37933.0,9658.0,11437.0,18365.0,127140.0,17.1338703221798,55.7050096828749,114.0,0.0,71847.0,2797.0,8558.0,6968.0,19837.0,17019.0,127140.0,1.0843458014170748,0.8437200383509147,0.8247422680412342,-0.011314777098891948,0.01692047377326311,1.778070464273962,-0.010866021949362814,-0.10799136069113979,-94.67572339768712,-66.77668528789272,-72.9665474336733,-45.58497582957527,-19.088982167183666,-62.0582609513656,63.25782150059776,-14.55829748040901
584,2020-01-01,2020,1,Rio Negro,19.0603005640612,47756.0,38479.0,10381.0,11222.0,18362.0,126200.0,16.9526360543075,55.1156686596236,114.0,466.0,69154.0,2930.0,7857.0,3199.0,25488.0,17719.0,126927.0,5.082664430334249,4.791203562648261,4.792216580613973,-1.2942593960122872,7.264009675747274,111.39344262295081,621.5217391304348,-16.50246305418719,0.0,0.0,8.860794058216381,11.508626768840212,0.045397798206781026,6.251619031171751,9.310986964618252,-20.56959118052366
620,2020-04-01,2020,2,Rio Negro,19.6795960472832,49756.0,39650.0,10382.0,11331.0,18367.0,129486.0,17.3384537515365,56.369335248792,114.0,466.0,70817.0,3335.0,7498.0,3246.0,26953.0,17057.0,129486.0,0.7509840480629748,0.41473844017059225,0.4102966805827446,-0.06647652949628435,2.410367987891404,0.0,-2.940943948138197,-0.03685956505713461,0.0,-6.8106312292358755,-0.3801195681270686,25.342465753424648,-9.963281220426246,22.31152547821893,13.647526605075422,0.0
631,2020-07-01,2020,3,Rio Negro,21.0777787032588,49530.0,40001.0,10381.0,13187.0,18368.0,131467.0,17.54802558517,57.052405915845,114.0,466.0,68986.0,3769.0,7096.0,3455.0,28488.0,19093.0,131467.0,3.7640259691522404,3.4381352316468883,3.4394935557475526,-0.46322337292790117,3.1693089402046626,10.218050949121448,8.25822442541686,1.2658227848101333,-3.4482758620689613,0.0,2.745188798490328,2.226696671799133,-0.5420972386921852,4.685573366214557,6.231313926042481,-1.9624869746439733
649,2020-10-01,2020,4,Rio Negro,21.63671918985,48991.0,42022.0,17826.0,13994.0,18377.0,141210.0,18.7893190551718,61.0886154804548,125.0,466.0,70305.0,4153.0,13131.0,3512.0,29372.0,20146.0,141210.0,1.1146893829212523,-0.3322781799279695,0.75124986332884,-0.04976850106324093,6.387377125258409,0.6659267480577213,-9.059963341188793,-4.444444444444439,-7.390109890109886,4.0228668219352,1.2680094953815724,0.0,13.497197067701606,-50.0,39.99999999999999,0.0
693,2021-01-01,2021,1,Rio Negro,21.923906760831,48777.0,42192.0,17828.0,13994.0,18377.0,141168.0,18.7249056578747,60.8792403032577,125.0,466.0,70011.0,4187.0,13045.0,3642.0,29589.0,20103.0,141168.0,1.503961326708736,1.5039613267084917,1.1487997425043694,1.2244362873623515,2.60856377331784,0.0,0.0,1.0452961672473782,0.0,-7.992368030527874,-0.3923559822747391,16.381225367251883,21.214480342545738,93.33333333333333,0.0,0.0
718,2021-04-01,2021,2,Rio Negro,23.7484466814427,48189.0,43761.0,18727.0,15031.0,18376.0,144084.0,19.0520518601284,61.9420405741775,125.0,557.0,69356.0,3663.0,15019.0,3867.0,31488.0,20009.0,144084.0,2.1884898167909395,1.8827347297346364,1.8798491561714314,-4.249357926686903,2.3975170804865886,12.71762870514821,0.0,0.0,0.0,0.0,-2.613826011329712,4.614098967349123,-1.929849274545714,-59.830122229127824,13.803878944329329,-0.01580278128950896
738,2021-07-01,2021,3,Rio Negro,25.4000651971487,47934.0,44519.0,18725.0,15031.0,18376.0,144585.0,19.059250627465,61.9672131147541,125.0,557.0,68991.0,3730.0,14880.0,2282.0,34011.0,20009.0,144585.0,-0.0019219680953308504,-0.0019219680951421125,-0.2890494693834955,0.0,0.0,0.0,-0.08123476848090894,0.0,0.0,-1.2787723785166238,1.4518858140931235,0.0,0.0,0.0,0.0,0.0
752,2021-10-01,2021,4,Rio Negro,27.2031704548921,42037.0,44495.0,32212.0,16558.0,18451.0,153753.0,20.2056135684454,65.6948996116065,156.0,1174.0,38373.0,19878.0,31255.0,4130.0,36142.0,22645.0,153753.0,12.13868204019537,11.832539863716441,11.833275042648728,0.038714672861006605,27.183967112024664,45.29702970297029,-2.114597544338337,469.67688483844245,0.0,-6.986899563318783,-2.3517152933632546,718.421052631579,50.96153846153846,133.33333333333334,100.0,992.6785714285713
775,2022-01-01,2022,1,Rio Negro,31.09,38662.0,45366.0,38037.0,16815.0,18494.0,157374.0,20.6182298408439,67.0364075498703,116.0,1383.0,35565.0,18859.0,26926.0,14144.0,37729.0,22652.0,157374.0,3.9659154256590057,-81.59311456269172,-82.31405550325115,0.0,116.1214953271028,0.0,4.761904761904767,0.0,-99.64163522869049,-100.0,-90.17492578698543,-100.0,-100.0,-99.99502272870934,-99.99836346956398,-100.0
798,2022-04-01,2022,2,Rio Negro,33.26,36050.0,47040.0,40946.0,16760.0,18968.0,159764.0,20.8675435273834,67.85,111.0,1227.0,33364.0,17938.0,27168.0,13714.0,41972.0,24270.0,159764.0,2.1728080147133566,1.8533306581600462,1.853504744233181,-3.127552806628542,-5.170051077613058,-16.666666666666664,5.491622335613222,0.0,0.0,0.0,-4.865137383413154,0.0,0.0,5.5092726745870735,66.66666666666667,-0.5842312673960404
837,2022-07-01,2022,3,Rio Negro,34.13,35552.0,48260.0,41017.0,16760.0,18969.0,160558.0,20.91,67.98,111.0,1221.0,32936.0,17860.0,27934.0,13629.0,42596.0,24271.0,160558.0,0.553133074935408,-0.09092375112331741,-0.09062717459625835,0.0,0.0,0.0,2.1323298839761584,0.036576444769576,0.0,11.304347826086957,-4.8340329770199535,250.57766367137356,240.7766990291262,2500.0,0.0,-100.0
844,2022-10-01,2022,4,Rio Negro,75.31,34043.0,48401.0,43958.0,16277.0,19413.0,162092.0,21.04,68.42,111.0,1081.0,32053.0,13931.0,20442.0,7335.0,57495.0,29644.0,162092.0,3.5462437310659123,2.915157110369293,2.911747217643934,-3.876994939665235,22.108336439309227,1.363193768257065,-32.84808302104353,25.158027812895067,-28.787878787878785,0.0,1.0599523951204892,9.140722291407233,-1.426448736998509,64.22893481717011,439.1666666666667,-9.003601440576226
866,2023-01-01,2023,1,Rio Negro,74.4,33604.0,49128.0,45329.0,16857.0,19413.0,164331.0,21.27,69.16,111.0,1076.0,29515.0,15171.0,18697.0,12079.0,57910.0,29772.0,164331.0,1.8942582926418483,1.8942582926417817,1.683594542650746,1.1782646937862573,2.436915260033712,44.907890163364605,2.4537037037037024,2.807775377969768,-0.8788633367511345,-6.04422433035714,-0.3468325462832156,11.889859975566196,23.97769516728625,25.0,11.735700197238664,0.0
906,2023-04-01,2023,2,Rio Negro,70.76,26390.0,49684.0,53325.0,16864.0,17116.0,163379.0,21.09,68.56,111.0,1070.0,29535.0,15050.0,20561.0,22752.0,58834.0,15466.0,163379.0,4.711302865665279,4.7113028656653455,4.428831111537601,3.9305301645338186,8.487179487179496,0.0,19.791666666666675,-9.756097560975608,57.52212389380531,-10.096832761751063,1.4899689414924921,52.04046041158006,323.943661971831,0.0,0.0,0.0
