,Fecha,Año,Trimestre,Tot_Vel_Media_DL,Tot_Acc_ADSL,Tot_Acc_CaModem,Tot_Acc_FO,Tot_Acc_Wireless,Tot_Acc_Otros,Total,Periodo,Tot_pntrcion_x_c100_Hoga,Tot_pntrcion_x_c100_Habi,Tot_Acc_rango_0->512_kbps,Tot_Acc_rango_0.512->1_Mbps,Tot_Acc_rango_1->6_Mbps,Tot_Acc_rango_6->10_Mbps,Tot_Acc_rango_10->20_Mbps,Tot_Acc_rango_20->30_Mbps,Tot_Acc_rango_>30_Mbps,Tot_Acc_rango_Otros,Tot_Acc_rango,Tot_B_Ancha_Fija,Tot_DialUp,Tot_DialUp_+_B_Ancha_Fija,Ingresos (miles de pesos),ARPU_x_Tecnología,ARPU_x_Rango_Velo,Tasa_Crec_Acce_x_Tecno,Tasa_Crec_Pntcion_xc100_Hoga,Tasa_Crec_Pntcion_xc100_Habi,Tasa_Crec_Pntcion_xc100_Hoga_YoY,Tasa_Crec_Pntcion_xc100_Habi_YoY,Tasa_Crec_Acc_ADSL,Tasa_Crec_Acc_CaModem,Tasa_Crec_Acc_FO,Tasa_Crec_Acc_Wireless,Tasa_Crec_Acc_Otros,Tasa_Crec_Acc_0->512_kbps,Tasa_Crec_Acc_0.512->1_Mbps,Tasa_Crec_Acc_1->6_Mbps,Tasa_Crec_Acc_6->10_Mbps,Tasa_Crec_Acc_10->20_Mbps,Tasa_Crec_Acc_20->30_Mbps,Tasa_Crec_Acc_>30_Mbps
20,2019-01-01,2019,1,17.38,3132789,4435439,637099,276419,166389,8648135,Ene-Mar 2019,62.4791661097718,19.3079067412299,166573,195706,3428759,882836,1464748,1244215,1138728,126570,8648135,8626323,21812,8648135,20207413.7708524,2.336620990635831,2.336620990635831,2.0590878434394604,1.7314091001953493,1.781269062888249,6.220955643950702,6.555776717604298,-5.89475543454589,2.819025594651251,64.19527180790334,4.58571542079236,-16.942278919599968,20.061265676805533,-2.7286824787769137,2.7195173610882266,0.05077131601971015,-0.5355030509956988,-26.323228806192517,89.9212614184286
21,2019-04-01,2019,2,20.33,2990457,4635575,760794,308027,265328,8960181,Abr-Jun 2019,64.53,19.96,202790,95980,3444458,871142,1169632,1250366,1677830,247983,8960181,8938427,21754,8960181,20743117.6940061,2.3150333340371247,2.3150333340371247,3.6082461709952494,3.2824283964114005,3.3773379347105927,9.073264884141969,9.429824561403523,-4.543299915825803,4.51220273799279,19.41534989067633,11.434814538797983,95.92557478075373,21.742419239612662,-50.95704781662289,0.45786245110840396,-1.3245948284845657,-20.14790257436774,0.49436793480226493,47.342473356236084
22,2019-07-01,2019,3,24.18,2909805,4800091,852221,338241,264326,9164684,Jul-Sept 2019,65.7879845391111,20.3606607185568,241713,80599,3309137,1026859,806466,1141545,2314898,243467,9164684,9142891,21793,9164684,21652748.4446425,2.362629027322982,2.362629027322982,2.282353447993964,1.9494569023881796,2.007318229242485,8.400040433532865,8.706143718936469,-2.6969790904868387,3.5489879896237255,12.017313490905554,9.808880390355391,-1.8210925748942466,19.193747226194585,-16.025213586163783,-3.928658732375311,17.87504218600412,-31.04959508631775,-8.703131723031495,37.96975855718398
23,2019-10-01,2019,4,28.26,2414575,4883869,941295,340144,213298,8793181,Oct-Dic 2019,62.9199118209147,19.4879000871297,38272,28980,2792307,1046128,851619,1004083,2830746,201046,8793181,8783053,10128,8793181,24169250.6990153,2.7486356415289643,2.7486356415289643,-4.053636764780979,-4.359569210531627,-4.286504468058171,2.4490512366261967,2.7301006174470217,-17.019353530563045,1.7453419112262663,10.451983699063975,0.5626165958591655,-17.42371656117667,-84.16634603848365,-64.0442189109046,-15.618271470779238,1.8764991103939292,5.5988721161214485,-12.04175043471786,22.283832808184208
24,2020-01-01,2020,1,37.52,2299457,4903674,1047817,352333,209145,8812426,Ene-Mar 2020,62.8563611135937,19.4832647686156,42550,56170,2649819,1022014,814470,532309,3500882,194212,8812426,8802435,9991,8812426,29946216.4520491,3.398180756587244,3.398180756587244,0.2188627755985007,-0.10100253716483268,-0.0237856233528134,0.6037132492440587,0.9082187403114195,-4.76762991416709,0.405518657441467,11.31653732358081,3.5834822898537086,-3.3992220685813193,11.177884615384617,93.82332643202209,-5.102877298234041,-2.3050716547114694,-4.362161952704202,-46.98555796682147,23.673476885598355
25,2020-04-01,2020,2,38.32,2295533,5005115,1106725,376667,247016,9031056,Abr-Jun 2020,64.2100028766699,19.918402765295,41038,48690,2651502,1053107,807775,523437,3711499,194008,9031056,9021040,10016,9031056,32102475.9914636,3.5546757756195513,3.5546757756195513,2.4809286341808714,2.153547770017914,2.233393642426576,-0.4958889250427663,-0.20840297948397563,-0.1706489836513577,2.0686734069189754,5.62197406608215,6.906534443268159,-0.1050398533561263,-3.553466509988249,-13.316717108776926,0.06351377207273402,3.0423262303647505,-0.8220069493044556,-1.6667011078151976,6.0161125110757805
26,2020-07-01,2020,3,40.67,2263889,5259351,1170879,413259,248821,9356199,Jul-Sept 2020,66.31,20.59,41038,44005,2637984,1040017,799350,538567,4053461,201777,9356199,9346183,10016,9356199,31997444.5306992,3.4199191926870305,3.4199191926870305,3.600276645388978,3.2705139841897006,3.371742416390755,0.7934814610083847,1.12638427904345,-1.3785033802607063,5.079523647308803,5.7967426415776275,9.714681668423303,4.004474042307534,0.0,-9.62209899363319,-0.5098242430139596,-1.2429886041969145,-1.042988455943796,2.89051022377096,9.213581897772302
27,2020-10-01,2020,4,42.36,2213949,5371824,1311199,421554,253036,9571562,Oct-Dic 2020,67.6223386615562,21.0101917482845,39510,42185,2622638,1073875,786595,582420,4239237,185102,9571562,9561546,10016,9571562,33539702.7163118,3.504099196798997,3.504099196798997,2.3018214982387613,1.979096156773031,2.040756426830995,7.473670424119069,7.8114709863489225,-2.205938542039826,2.1385338228994413,11.984158909673843,2.0072158138116776,-8.26407370512992,-3.7233783322774014,-4.13589364844904,-0.5817321105814137,3.255523707785546,-1.5956714830800027,8.142533798023273,4.583145119689076
28,2021-01-01,2021,1,43.11,2175211,5424782,1362976,434548,250455,9647972,Ene-Mar 2021,67.9458763888521,21.1278318121601,39487,41674,2593477,1072722,737930,595920,4379965,186797,9647972,9637956,10016,9647972,36676371.3623924,3.8014591421277344,3.8014591421277344,0.7983023042634003,0.47844800061585785,0.5599190396974996,8.097056821441912,8.440921288477435,-1.7497241354701487,0.9858476375994449,3.948828514969886,3.082404626690768,0.9157113375328197,-0.058213110604910155,-1.2113310418395165,-1.1118957324647931,-0.1073681759981376,-6.186792440836771,2.3179149067683116,3.3196539849034155
29,2021-04-01,2021,2,45.63,2018587,5641731,1472246,476968,253552,9863084,Abr-Jun 2021,69.2401826919972,21.5479389275921,40172,42024,2531271,1080279,693277,647401,4661291,167369,9863084,9852702,10382,9863084,38239666.6335425,3.8770496767078635,3.8770496767078635,2.2296084607210718,1.904907805939292,1.9884061893668026,7.833950459383907,8.181058398599795,-7.200404926234742,3.999220613842178,8.017015706806282,9.761867503704998,-10.4005952986397,1.7347481449591005,0.8398521860152613,-2.3985560697087345,0.7044695643419264,-6.051115959508355,8.638911263256812,6.423019362026866
30,2021-07-01,2021,3,48.46,1950631,5826257,1566048,492415,250190,10085541,Jul-Sept 2021,70.5788534144302,21.9825500827064,40174,41437,2550229,1095772,710122,536364,4948174,163269,10085541,10075184,10357,10085541,42999944.2928225,4.263523820172116,4.263523820172116,2.255450729203969,1.9333726029982266,2.0169500042427795,6.437721933992154,6.763234981575522,-3.366513308566834,3.270733751751014,6.371353700400613,3.238582043239798,-2.449677060865513,0.004978592054167082,-1.3968208642680373,0.748951811165221,1.4341665440131668,2.4297647260763013,-17.151193773256452,6.154582496565865
31,2021-10-01,2021,4,52.34,1657615,5984240,2072236,523107,252596,10489794,Oct-Dic 2021,73.1763965281478,22.810702052175,41262,28521,1413208,1245333,976539,558358,6032322,194251,10489794,10476933,12861,10489794,45467887.1650125,4.334488090520415,4.334488090520415,4.008243087802628,3.680341898536035,3.7673152857734378,8.213347802697527,8.569699531835596,-15.021600702541896,2.711569366061264,32.32263634320277,6.232953910827249,18.976045666966783,2.708219246278688,-31.170210198614768,-44.585054910755076,13.648916015375463,37.51707453085526,4.1005734911366165,21.910062176471563
32,2022-01-01,2022,1,55.11,1533240,6073426,2219533,545814,251996,10624009,Ene-Mar 2022,73.8788028445262,23.0491710386977,34890,104840,1263273,1209148,967508,509830,6336187,198333,10624009,10611390,12619,10624009,55219313.0146503,5.1975965960354795,5.1975965960354795,1.2794817515005539,0.9598809858151668,1.0454258969200072,8.731841829105502,9.09387789347971,-7.503250151573194,1.4903479806959614,7.10811895942354,4.340794521962046,2.1014048833725436,-15.442780282099752,267.58879422180144,-10.609549337394071,-2.905648529349178,-0.9247966543066891,-8.69119812020245,5.037280834809548
33,2022-04-01,2022,2,58.44,1468333,5979214,2723285,556243,231609,10958684,Abr-Jun 2022,75.9654243719137,23.7204423164287,33667,99498,1193090,1197030,856562,485321,6741922,351594,10958684,10946248,12436,10958684,60419500.6232803,5.513390168315858,5.513390168315858,3.150176171725758,2.8243845961860954,2.912344555055745,9.712917295196274,10.08218649652247,-4.233322897915525,-1.5512167267700308,22.69630593462679,1.9107241661078682,77.27458365476244,-3.5053023789051307,-5.095383441434567,-5.555647908251028,-1.0021932798962576,-11.46719200254675,-4.80728870407783,6.4034568424195815
34,2022-07-01,2022,3,62.46,1395277,6031970,2871541,557110,235230,11091128,Jul-Sept 2022,76.64,23.95,33013,96727,1161370,1151906,823505,479822,6995750,349035,11091128,11078691,12437,11091128,64086784.3305304,5.778202571508542,5.778202571508542,1.2085757742444256,0.8880035011503329,0.9677630817714972,8.587765729176,8.950053155304243,-4.975438132903095,0.8823233287853554,5.444013388242508,0.1558671300133215,-0.7278281199337873,-1.942555024207681,-2.784980602625178,-2.65864268412274,-3.7696632498767784,-3.859265295448549,-1.1330645078205972,3.7649204485011842
35,2022-10-01,2022,4,106.56,1315373,6037457,3060575,572969,221740,11208114,Oct-Dic 2022,77.21,24.15,31981,85668,1075272,1109421,765015,335573,7410902,394282,11208114,11195668,12446,11208114,72443482.9891497,6.463485559582076,6.463485559582076,1.05477098452024,0.7437369519832896,0.8350730688935253,5.512164664053436,5.871357859839729,-5.72674816541805,0.09096530652506561,6.583015878930512,2.8466550591445134,12.963456386895297,-3.126041256474722,-11.433208928220662,-7.413485796946709,-3.688234977506845,-7.102567683256325,-30.063023371166807,5.9343458528392246
36,2023-01-01,2023,1,110.5,1204417,6002582,3243411,576647,214838,11241895,Ene-Mar 2023,77.2,24.17,31437,82048,1001553,1060321,729194,357769,7564819,414754,11241895,11229459,12436,11241895,104134992.81,9.263117366778467,9.263117366778467,0.30139771954496536,-0.012951690195558743,0.082815734989661,4.495466937198576,4.8627734135015945,-8.435325949369494,-0.5776438656209063,5.973910131266184,0.641919545385527,5.192222825287485,-1.7010099746724616,-4.225615165522716,-6.8558467066937485,-4.425731980916171,-4.682391848525846,6.614358127739717,2.0768996810374767
37,2023-04-01,2023,2,123.95,1006509,5997149,3463988,581823,202428,11251897,Abr-Jun 2023,77.02,24.14,30827,79405,963510,1028250,734125,364730,7775095,275955,11251897,11239781,12116,11251897,118060280.28,10.492477871064764,10.492477871064764,0.08897076516014427,-0.23316062176166685,-0.12412081092263605,1.3882310759211665,1.768759949643594,-16.431850430540255,-0.09051105007811638,6.800772396714446,0.8976028662249175,-33.46537947795561,-1.9403887139358083,-3.221285101404056,-3.798401083117918,-3.0246500823807128,0.6762260797538104,1.9456688533662785,2.7796567241066836
38,2023-07-01,2023,3,129.67,897895,6018832,3708718,581436,200027,11406908,Jul-Sept 2023,77.84,24.41,30274,80609,945608,998725,720084,350918,8003269,277421,11406908,11395115,11793,11406908,133106593.41,11.66894599395384,11.66894599395384,1.377643254288588,1.0646585302518923,1.1184755592377777,1.565762004175369,1.9206680584551186,-10.791160337364097,0.3615551322803552,7.064978285144175,-0.06651507417204201,0.531246036491457,-1.7938819865702142,1.5162773125118065,-1.8579983601623231,-2.87138341842937,-1.9126170611271924,-3.786910865571793,2.9346779685650146
39,2023-10-01,2023,4,139.04,836390,6022532,3908183,585760,194796,11547661,Oct-Dic 2023,78.56,24.66,29708,71742,900253,978108,697232,350290,8224736,295592,11547661,11535868,11793,11547661,167376014.8,14.494365118615796,14.494365118615796,1.2339277216928548,0.9249743062692687,1.0241704219582137,1.7484781764020316,2.1118012422360315,-6.849910067435502,0.06147372114722591,5.378273570543784,0.743676002173928,6.549972785045112,-1.8695910682433772,-11.000012405562655,-4.7963849713623405,-2.0643320233297455,-3.1735186450469666,-0.17895918704654648,2.7672067501417232
40,2024-01-01,2024,1,139.15,774475,5986957,4015101,598682,257941,11633156,Ene-Mar 2024,78.89,24.79,28801,69355,866152,950930,672155,353896,8363694,328173,11633156,11621363,11793,11633156,346198986.13,29.759678812009398,29.759678812009398,0.7403663824215138,0.4200610997963318,0.527169505271691,2.1891191709844526,2.565163425734371,-7.402647090472147,-0.5906983972853943,2.7357470210581236,2.206022944550669,11.022287477333622,-3.0530496835869125,-3.32720024532352,-3.7879351693357313,-2.7786297627664838,-3.596650756132822,1.029432755716692,1.6895131953171507
41,2024-04-01,2024,2,139.25,733491,5867504,4169958,593197,191957,11556107,Abr-Jun 2024,78.13,24.57,28151,67024,840200,911374,662649,348253,8357088,341368,11556107,11544314,11793,11556107,442032166.69,38.25095827600073,38.25095827600073,-0.6623224170637787,-0.9633667131448918,-0.8874546187978979,1.4411841080238892,1.7812758906379442,-5.2918428612931345,-1.9952206104035821,3.856864372776675,-0.9161792069913577,4.020745155756263,-2.256866081038853,-3.3609689279792376,-2.996240844563079,-4.159717329351267,-1.414257128192158,-1.594536247937247,-0.07898423830427082
